"Worm Data","Position (um) of Centroid"
"Sequence","capture-0011.avi"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y","5 x","5 y"
114090,3802.9666666666667,,,,,,,,,1554.4758824854493,1007.6323150694184
114091,3803,,,,,,,,,1554.2895198197173,1007.5724254590557
114092,3803.0333333333333,,,,,,,,,1554.468995125263,1007.7718531980615
114093,3803.0666666666666,,,,,,,,,1554.534723067919,1007.3082231013682
114094,3803.1,,,,,,,,,1553.9528374234228,1006.6599469030257
114095,3803.133333333333,,,,,,,,,1554.088359221256,1006.4261415164694
114096,3803.1666666666665,,,,,,,,,1554.9553497309307,1008.0318490238708
114097,3803.2,,,,,,,,,1555.2379961441325,1007.8965803983112
114098,3803.233333333333,,,,,,,,,1555.309951363147,1007.3597343702363
114099,3803.2666666666664,,,,,,,,,1555.740609863358,1007.7145639212551
114100,3803.2999999999997,,,,,,,,,1556.0351984063298,1007.049161732024
114101,3803.3333333333335,,,,,,,,,1558.3614464748134,1008.3677501650791
114102,3803.366666666667,,,,,,,,,1558.0469791580379,1008.0441431049344
114103,3803.4,,,,,,,,,1557.6919498889827,1007.6546858765678
114104,3803.4333333333334,,,,,,,,,1558.455539942278,1007.4666623267929
114105,3803.4666666666667,,,,,,,,,1558.8471783124255,1007.8808169899912
114106,3803.5,,,,,,,,,1558.8094380434875,1007.848008965349
114107,3803.5333333333333,,,,,,,,,1559.2322265322825,1008.2503253043183
114108,3803.5666666666666,,,,,,,,,1559.1485538132915,1008.1796049194186
114109,3803.6,,,,,,,,,1559.0940140213984,1008.1144295638501
114110,3803.633333333333,,,,,,,,,1559.12416788171,1008.1025888827228
114111,3803.6666666666665,,,,,,,,,1559.1004252835676,1008.0929607652622
114112,3803.7,,,,,,,,,1558.87202969467,1007.8645729009195
114113,3803.733333333333,,,,,,,,,1558.7083752074395,1007.706773600801
114114,3803.7666666666664,,,,,,,,,1559.175516911381,1008.1458315063362
114115,3803.7999999999997,,,,,,,,,1559.2244673036519,1008.186987787092
114116,3803.8333333333335,,,,,,,,,1559.569163292267,1008.1900565829205
114117,3803.866666666667,,,,,,,,,1558.9486729950374,1007.4704950128814
114118,3803.9,,,,,,,,,1558.9794314599533,1007.4603405790763
114119,3803.9333333333334,,,,,,,,,1558.8009908316055,1007.5887509667871
114120,3803.9666666666667,,,,,,,,,1559.5689556820314,1008.7964595704884
114121,3804,,,,,,,,,1558.98347294821,1007.975172690584
114122,3804.0333333333333,,,,,,,,,1558.7606877711357,1007.8959225047909
114123,3804.0666666666666,,,,,,,,,1558.6895762229733,1007.9011423747831
114124,3804.1,,,,,,,,,1558.233062395759,1007.3023675463876
114125,3804.133333333333,,,,,,,,,1559.1304688254634,1008.6220703073154
114126,3804.1666666666665,,,,,,,,,1558.2774230484822,1007.2718780634514
114127,3804.2,,,,,,,,,1558.9039482583644,1008.1919316114981
114128,3804.233333333333,,,,,,,,,1558.2976632812329,1007.6198448428036
114129,3804.2666666666664,,,,,,,,,1558.8212232296132,1007.364989403196
114130,3804.2999999999997,,,,,,,,,1558.0075822874526,1007.4141977807417
114131,3804.3333333333335,,,,,,,,,1557.6074827787347,1006.8471397933131
114132,3804.366666666667,,,,,,,,,1557.8017258034688,1006.7511689460457
114133,3804.4,,,,,,,,,1558.1064653014446,1007.0123705033134
114134,3804.4333333333334,,,,,,,,,1557.8616251812402,1006.3050061808337
114135,3804.4666666666667,,,,,,,,,1557.529003395508,1005.6354462606121
114136,3804.5,,,,,,,,,1557.9827546363408,1007.3748961035765
114137,3804.5333333333333,,,,,,,,,1557.833253677451,1007.419801364551
114138,3804.5666666666666,,,,,,,,,1558.1293180711937,1007.6770407851152
114139,3804.6,,,,,,,,,1557.6407718608343,1007.2337672069732
114140,3804.633333333333,,,,,,,,,1557.8231391912732,1007.9624823275428
114141,3804.6666666666665,,,,,,,,,1557.6869805558558,1007.9172365355726
114142,3804.7,,,,,,,,,1557.7786035895333,1007.6313914053433
114143,3804.733333333333,,,,,,,,,1558.1131781820939,1008.0225581926325
114144,3804.7666666666664,,,,,,,,,1558.5104022592695,1008.5206637926658
114145,3804.7999999999997,,,,,,,,,1557.8024558200486,1006.8661629655358
114146,3804.8333333333335,,,,,,,,,1558.4653867366928,1007.5517527042448
114147,3804.866666666667,,,,,,,,,1558.8527420784517,1007.9222849953628
114148,3804.9,,,,,,,,,1559.3231765061066,1008.2281359754604
114149,3804.9333333333334,,,,,,,,,1559.628970276395,1008.3100096481801
114150,3804.9666666666667,,,,,,,,,1559.76316599801,1008.11842034153
114151,3805,,,,,,,,,1560.440650373653,1008.5951470230209
114152,3805.0333333333333,,,,,,,,,1560.4602236599699,1008.5749861411391
114153,3805.0666666666666,,,,,,,,,1560.477495904741,1007.8585347004116
114154,3805.1,,,,,,,,,1560.695508345708,1007.3077288300753
114155,3805.133333333333,,,,,,,,,1561.0088348199092,1007.6233002964605
114156,3805.1666666666665,,,,,,,,,1561.2321898134348,1008.805108464456
114157,3805.2,,,,,,,,,1560.913822673041,1007.519830668243
114158,3805.233333333333,,,,,,,,,1561.258252818502,1007.4085576401073
114159,3805.2666666666664,,,,,,,,,1560.536986060044,1007.1480040767353
114160,3805.2999999999997,,,,,,,,,1560.5556185430437,1007.1397219542387
114161,3805.3333333333335,,,,,,,,,1561.3302995469007,1009.1427656069734
114162,3805.366666666667,,,,,,,,,1561.2802198989314,1009.1148415132247
114163,3805.4,,,,,,,,,1561.1984670851525,1008.8389032138032
114164,3805.4333333333334,,,,,,,,,1561.0483968811595,1009.5923295028583
114165,3805.4666666666667,,,,,,,,,1560.903465510448,1009.3766321062117
114166,3805.5,,,,,,,,,1560.4401901351778,1007.5267697128429
114167,3805.5333333333333,,,,,,,,,1560.6758344713796,1008.3269599550274
114168,3805.5666666666666,,,,,,,,,1559.4785432741623,1008.259967478873
114169,3805.6,,,,,,,,,1559.4488478121946,1008.5108985412539
114170,3805.633333333333,,,,,,,,,1558.9255020559108,1008.3464157019055
114171,3805.6666666666665,,,,,,,,,1558.4769993315792,1010.2263637600022
114172,3805.7,,,,,,,,,1557.886654031207,1010.8514531096926
114173,3805.733333333333,,,,,,,,,1557.6262148544718,1009.6597524646465
114174,3805.7666666666664,,,,,,,,,1557.2554627292989,1010.098855123575
114175,3805.7999999999997,,,,,,,,,1556.8805789916612,1011.6326100948788
114176,3805.8333333333335,,,,,,,,,1556.0286412354112,1010.9041194483871
114177,3805.866666666667,,,,,,,,,1555.889995368755,1013.0448518572812
114178,3805.9,,,,,,,,,1555.1273488041845,1010.8818025763594
114179,3805.9333333333334,,,,,,,,,1554.9232510233642,1011.2584867194116
114180,3805.9666666666667,,,,,,,,,1555.0030732664854,1010.534170195313
114181,3806,,,,,,,,,1554.9902011118018,1011.451687810578
114182,3806.0333333333333,,,,,,,,,1555.2235781725908,1011.9009958704421
114183,3806.0666666666666,,,,,,,,,1555.7390257552092,1012.0295801936609
114184,3806.1,,,,,,,,,1555.9428532235452,1011.9955083241518
114185,3806.133333333333,,,,,,,,,1556.93484103801,1010.87094924749
114186,3806.1666666666665,,,,,,,,,1558.1575747004133,1012.4042119137807
114187,3806.2,,,,,,,,,1557.5408892156827,1010.6016992010718
114188,3806.233333333333,,,,,,,,,1558.5929000310277,1011.5252008265527
114189,3806.2666666666664,,,,,,,,,1559.7250211762228,1011.7143990990971
114190,3806.2999999999997,,,,,,,,,1559.6720368400438,1011.5727392078136
114191,3806.3333333333335,,,,,,,,,1560.4060095145833,1011.951297661524
114192,3806.366666666667,,,,,,,,,1559.8873729156849,1011.0233372959362
114193,3806.4,,,,,,,,,1560.0414166100102,1010.9277540936016
114194,3806.4333333333334,,,,,,,,,1560.3949324864457,1011.3911104337726
114195,3806.4666666666667,,,,,,,,,1560.0642164780966,1010.6531691249281
114196,3806.5,,,,,,,,,1560.3588428249584,1010.1992686588926
114197,3806.5333333333333,,,,,,,,,1560.8850508620374,1011.2745992674688
114198,3806.5666666666666,,,,,,,,,1561.0387631805272,1011.1394838703836
114199,3806.6,,,,,,,,,1561.0133274477907,1011.1499201122742
114200,3806.633333333333,,,,,,,,,1561.0706886497042,1010.9682531541841
114201,3806.6666666666665,,,,,,,,,1561.4520231283623,1011.8492280042124
114202,3806.7,,,,,,,,,1561.2988473611047,1011.2791277063902
114203,3806.733333333333,,,,,,,,,1560.8101269748784,1010.71638590823
114204,3806.7666666666664,,,,,,,,,1560.4367725587317,1009.0060395507498
114205,3806.7999999999997,,,,,,,,,1560.3416213970966,1008.3195621249649
114206,3806.8333333333335,,,,,,,,,1560.6913075116443,1008.8554350105235
114207,3806.866666666667,,,,,,,,,1560.5120049388609,1008.59047575679
114208,3806.9,,,,,,,,,1560.8243501380434,1010.6436275362901
114209,3806.9333333333334,,,,,,,,,1560.940240125498,1010.9985151797009
114210,3806.9666666666667,,,,,,,,,1561.2942221175051,1012.0913265656311
114211,3807,,,,,,,,,1561.1739875383837,1011.4433553013016
114212,3807.0333333333333,,,,,,,,,1561.0191885166516,1010.958510785953
114213,3807.0666666666666,,,,,,,,,1560.8855502877047,1010.5885096155503
114214,3807.1,,,,,,,,,1561.2935137859656,1011.0112097310789
114215,3807.133333333333,,,,,,,,,1561.780512018607,1011.6035542210909
114216,3807.1666666666665,,,,,,,,,1561.6432364088062,1011.152968049609
114217,3807.2,,,,,,,,,1561.6429088122497,1010.0034180815642
114218,3807.233333333333,,,,,,,,,1561.1008624881335,1010.1800820861786
114219,3807.2666666666664,,,,,,,,,1561.7034546551877,1011.67861655863
114220,3807.2999999999997,,,,,,,,,1561.4962307844626,1011.8161006372818
114221,3807.3333333333335,,,,,,,,,1561.4962307844626,1011.8161006372818
114222,3807.366666666667,,,,,,,,,1561.3068150110753,1013.0311443953824
114223,3807.4,,,,,,,,,1561.2809702979218,1012.4707464147746
114224,3807.4333333333334,,,,,,,,,1561.2415872502206,1010.7893134808994
114225,3807.4666666666667,,,,,,,,,1561.3937207221052,1011.8694540515692
114226,3807.5,,,,,,,,,1561.3132721845357,1011.0906910518288
114227,3807.5333333333333,,,,,,,,,1561.4895079028058,1010.8088429493969
114228,3807.5666666666666,,,,,,,,,1561.4451405910509,1011.388935541414
114229,3807.6,,,,,,,,,1561.5144103869252,1011.1985067802418
114230,3807.633333333333,,,,,,,,,1560.9306609547496,1011.6785958901801
114231,3807.6666666666665,,,,,,,,,1560.760074314762,1012.1036763206896
114232,3807.7,,,,,,,,,1560.632048007263,1012.4136994956539
114233,3807.733333333333,,,,,,,,,1560.9599218615147,1011.1280469966728
114234,3807.7666666666664,,,,,,,,,1560.9583300089469,1011.1935215446588
114235,3807.7999999999997,,,,,,,,,1560.6999741428688,1010.995329399356
114236,3807.8333333333335,,,,,,,,,1560.64823277477,1011.44901307441
114237,3807.866666666667,,,,,,,,,1560.788250577229,1010.7367616023919
114238,3807.9,,,,,,,,,1560.930608654417,1011.3462351783742
114239,3807.9333333333334,,,,,,,,,1560.3746893143439,1011.6677192537945
114240,3807.9666666666667,,,,,,,,,1559.9734673139753,1012.2004174886622
114241,3808,,,,,,,,,1560.4021472028026,1011.2460502170063
114242,3808.0333333333333,,,,,,,,,1560.2128852413207,1011.6545094928165
114243,3808.0666666666666,,,,,,,,,1560.3363693240642,1011.345391951141
114244,3808.1,,,,,,,,,1560.3296985876802,1010.7897794027413
114245,3808.133333333333,,,,,,,,,1559.6257868089187,1011.4427727856812
114246,3808.1666666666665,,,,,,,,,1559.7424802332546,1011.0474952113648
114247,3808.2,,,,,,,,,1559.7181508265785,1010.7632539801091
114248,3808.233333333333,,,,,,,,,1559.5795064458707,1011.011955348409
114249,3808.2666666666664,,,,,,,,,1559.6009273172735,1011.157707770805
114250,3808.2999999999997,,,,,,,,,1558.4236273315262,1012.755209448713
114251,3808.3333333333335,,,,,,,,,1558.4064510662438,1012.5796857892406
114252,3808.366666666667,,,,,,,,,1559.332190001168,1011.6492631015153
114253,3808.4,,,,,,,,,1558.6918390985113,1012.0971786481475
114254,3808.4333333333334,,,,,,,,,1558.5118326662719,1011.8261386446372
114255,3808.4666666666667,,,,,,,,,1558.5118326662719,1011.8261386446372
114256,3808.5,,,,,,,,,1558.9015113951812,1011.3136854852378
114257,3808.5333333333333,,,,,,,,,1558.374471213579,1011.9685676689337
114258,3808.5666666666666,,,,,,,,,1558.1285744073746,1011.9087541098311
114259,3808.6,,,,,,,,,1558.2602704771232,1011.82203583876
114260,3808.633333333333,,,,,,,,,1558.521590846474,1011.4935272794148
114261,3808.6666666666665,,,,,,,,,1558.1487282644082,1011.8528428044153
114262,3808.7,,,,,,,,,1558.1491571911963,1011.58969183717
114263,3808.733333333333,,,,,,,,,1557.7118379999818,1012.1575893801287
114264,3808.7666666666664,,,,,,,,,1557.776583063626,1011.6684539195685
114265,3808.7999999999997,,,,,,,,,1557.7268402087586,1011.5910199346631
114266,3808.8333333333335,,,,,,,,,1557.9159785417005,1011.252056305372
114267,3808.866666666667,,,,,,,,,1557.6279583314054,1011.4880083796772
114268,3808.9,,,,,,,,,1557.650543117776,1011.5106123369455
114269,3808.9333333333334,,,,,,,,,1558.0335242785948,1011.3612543690585
114270,3808.9666666666667,,,,,,,,,1557.4249989911598,1011.8283518578341
114271,3809,,,,,,,,,1557.3784212823693,1011.7966643330033
114272,3809.0333333333333,,,,,,,,,1556.9550052883674,1012.4060852548653
114273,3809.0666666666666,,,,,,,,,1557.467289274115,1012.2350599462295
114274,3809.1,,,,,,,,,1557.475371277613,1011.8557338667586
114275,3809.133333333333,,,,,,,,,1557.3592499455353,1012.2109056367183
114276,3809.1666666666665,,,,,,,,,1557.1289405646955,1013.2987849706797
114277,3809.2,,,,,,,,,1557.2912823121228,1013.32482944705
114278,3809.233333333333,,,,,,,,,1557.4896738573898,1012.9784453583654
114279,3809.2666666666664,,,,,,,,,1557.721845274245,1012.629389496592
114280,3809.2999999999997,,,,,,,,,1557.7090947345334,1012.6288092740663
114281,3809.3333333333335,,,,,,,,,1557.708591248558,1012.6288133737855
114282,3809.366666666667,,,,,,,,,1557.7608846427531,1012.6281886681954
114283,3809.4,,,,,,,,,1557.7514248805142,1012.628203490945
114284,3809.4333333333334,,,,,,,,,1557.6944549394682,1013.7460696334774
114285,3809.4666666666667,,,,,,,,,1557.7569415484015,1013.0086075409947
114286,3809.5,,,,,,,,,1557.6438495169778,1013.376055602422
114287,3809.5333333333333,,,,,,,,,1557.6801829190533,1013.3777877200216
114288,3809.5666666666666,,,,,,,,,1557.6382506726275,1013.002889848726
114289,3809.6,,,,,,,,,1557.66793149221,1013.0099203985578
114290,3809.633333333333,,,,,,,,,1557.6746097738942,1012.6369817162358
114291,3809.6666666666665,,,,,,,,,1557.7420566535404,1011.8991727277325
114292,3809.7,,,,,,,,,1557.5749542132198,1011.8831243590384
114293,3809.733333333333,,,,,,,,,1557.2596361389042,1011.1824296827547
114294,3809.7666666666664,,,,,,,,,1557.5894632824898,1010.8892261473263
114295,3809.7999999999997,,,,,,,,,1557.471520332681,1011.5013373523266
114296,3809.8333333333335,,,,,,,,,1557.4212849568623,1012.0587211879952
114297,3809.866666666667,,,,,,,,,1557.498918023886,1011.040333677511
114298,3809.9,,,,,,,,,1557.737826464132,1012.6099064747464
114299,3809.9333333333334,,,,,,,,,1557.629280678941,1010.7112576383095
114300,3809.9666666666667,,,,,,,,,1557.8772258719855,1010.7915960426087
114301,3810,,,,,,,,,1558.4449516458872,1010.7590987902154
114302,3810.0333333333333,,,,,,,,,1558.5100817428174,1010.3665586002921
114303,3810.0666666666666,,,,,,,,,1558.009556476533,1010.1211703035572
114304,3810.1,,,,,,,,,1557.9034630930855,1010.0374567817521
114305,3810.133333333333,,,,,,,,,1557.5932563922443,1010.9414730566873
114306,3810.1666666666665,,,,,,,,,1557.5674951593137,1011.0824387027942
114307,3810.2,,,,,,,,,1557.5651548845997,1011.1417462769675
114308,3810.233333333333,,,,,,,,,1557.5020211172514,1010.8043550285743
114309,3810.2666666666664,,,,,,,,,1557.5274659065446,1010.725246399119
114310,3810.2999999999997,,,,,,,,,1557.5777104451652,1010.7218119542729
114311,3810.3333333333335,,,,,,,,,1557.4358503738451,1011.9281179703605
114312,3810.366666666667,,,,,,,,,1557.3745777625015,1011.9483811555772
114313,3810.4,,,,,,,,,1557.384319581295,1011.9342346349072
114314,3810.4333333333334,,,,,,,,,1557.4397506632195,1011.9568701850255
114315,3810.4666666666667,,,,,,,,,1557.4326318172928,1011.8072086252312
114316,3810.5,,,,,,,,,1557.4972131905524,1011.4079302763682
114317,3810.5333333333333,,,,,,,,,1557.453704196768,1011.9226476667479
114318,3810.5666666666666,,,,,,,,,1557.4747609295423,1011.9780424443816
114319,3810.6,,,,,,,,,1557.4741263348287,1011.9819827462481
114320,3810.633333333333,,,,,,,,,1557.480157202496,1011.9134674656393
114321,3810.6666666666665,,,,,,,,,1557.480157202496,1011.9134674656393
114322,3810.7,,,,,,,,,1557.5155954517145,1011.6960072472748
114323,3810.733333333333,,,,,,,,,1557.584547676341,1011.2460859448349
114324,3810.7666666666664,,,,,,,,,1557.527760141349,1011.388593591191
114325,3810.7999999999997,,,,,,,,,1556.8137038914983,1011.3975398964046
114326,3810.8333333333335,,,,,,,,,1556.6662977200667,1011.6750710564374
114327,3810.866666666667,,,,,,,,,1557.6787294674198,1010.2506359720624
114328,3810.9,,,,,,,,,1557.0848833092346,1010.4533078093268
114329,3810.9333333333334,,,,,,,,,1556.4687668861739,1011.6667310360649
114330,3810.9666666666667,,,,,,,,,1556.423037286506,1011.3887115786574
114331,3811,,,,,,,,,1556.4267928630723,1011.4386056827866
114332,3811.0333333333333,,,,,,,,,1556.2226219328852,1011.7337119100102
114333,3811.0666666666666,,,,,,,,,1556.062431392384,1011.7333120116014
114334,3811.1,,,,,,,,,1556.2848472177502,1011.6629896977886
114335,3811.133333333333,,,,,,,,,1557.0531952927251,1010.7971470993252
114336,3811.1666666666665,,,,,,,,,1556.317083168108,1011.6101750788457
114337,3811.2,,,,,,,,,1556.8297593662296,1011.1402809894382
114338,3811.233333333333,,,,,,,,,1556.546262053644,1011.4470669847624
114339,3811.2666666666664,,,,,,,,,1556.5432772158942,1011.4454916625557
114340,3811.2999999999997,,,,,,,,,1557.0454455599795,1010.4134089690192
114341,3811.3333333333335,,,,,,,,,1556.6935553305998,1010.9319796158472
114342,3811.366666666667,,,,,,,,,1556.4247519560809,1011.1976960741463
114343,3811.4,,,,,,,,,1556.827540155394,1010.7507146746395
114344,3811.4333333333334,,,,,,,,,1556.2011646737183,1011.6059160936588
114345,3811.4666666666667,,,,,,,,,1556.4492567370266,1011.1839950975941
114346,3811.5,,,,,,,,,1557.5590358329991,1010.254086862434
114347,3811.5333333333333,,,,,,,,,1557.036567767811,1010.5872248105177
114348,3811.5666666666666,,,,,,,,,1557.662035957085,1010.1715925083331
114349,3811.6,,,,,,,,,1557.3622286416598,1010.3749360327947
114350,3811.633333333333,,,,,,,,,1557.662035957085,1010.1715925083331
114351,3811.6666666666665,,,,,,,,,1557.687184502658,1010.1445658576092
114352,3811.7,,,,,,,,,1557.6561722572758,1010.1011063685546
114353,3811.733333333333,,,,,,,,,1557.6589399837344,1010.1057928139419
114354,3811.7666666666664,,,,,,,,,1557.6616931976216,1010.1104217214117
114355,3811.7999999999997,,,,,,,,,1557.6546741028865,1010.0981040881288
114356,3811.8333333333335,,,,,,,,,1558.0039887480136,1009.9968750380965
114357,3811.866666666667,,,,,,,,,1557.6784411366425,1010.1412946820842
114358,3811.9,,,,,,,,,1557.684547843991,1010.1524380188828
114359,3811.9333333333334,,,,,,,,,1557.6631564773231,1010.1084471839338
114360,3811.9666666666667,,,,,,,,,1557.6824373409104,1010.1480031113697
114361,3812,,,,,,,,,1557.8720671319277,1009.7745274508834
114362,3812.0333333333333,,,,,,,,,1557.6964203040448,1010.0915310342493
114363,3812.0666666666666,,,,,,,,,1557.6824373409104,1010.1480031113697
114364,3812.1,,,,,,,,,1557.5644222388967,1010.1942644833141
114365,3812.133333333333,,,,,,,,,1557.8197252846178,1009.9354198725478
114366,3812.1666666666665,,,,,,,,,1558.1447677523877,1009.7904032188512
114367,3812.2,,,,,,,,,1558.2415148912323,1009.9590218842377
114368,3812.233333333333,,,,,,,,,1557.7737225808883,1010.118163184278
114369,3812.2666666666664,,,,,,,,,1557.7737225808883,1010.118163184278
114370,3812.2999999999997,,,,,,,,,1557.855972868069,1010.0256607525725
114371,3812.3333333333335,,,,,,,,,1557.8183666640396,1009.9630502378834
114372,3812.366666666667,,,,,,,,,1557.8064179735813,1009.9442554651962
114373,3812.4,,,,,,,,,1557.8232344377534,1009.6103345615238
114374,3812.4333333333334,,,,,,,,,1556.2055706827075,1010.690577427498
114375,3812.4666666666667,,,,,,,,,1557.2989947348049,1009.7028211788195
114376,3812.5,,,,,,,,,1557.541529518397,1009.4609894457094
114377,3812.5333333333333,,,,,,,,,1557.5106311695408,1009.4317626667464
114378,3812.5666666666666,,,,,,,,,1556.6405426551637,1010.1843026374108
114379,3812.6,,,,,,,,,1556.3968540865353,1010.6257251542129
114380,3812.633333333333,,,,,,,,,1557.4399827199488,1009.5164725299317
114381,3812.6666666666665,,,,,,,,,1556.3456490793878,1010.6832374782844
114382,3812.7,,,,,,,,,1557.7770464196362,1009.2950783675451
114383,3812.733333333333,,,,,,,,,1557.3667140903096,1009.6288093095561
114384,3812.7666666666664,,,,,,,,,1557.8620178081048,1009.1593496195344
114385,3812.7999999999997,,,,,,,,,1557.8515444651323,1009.1457929140727
114386,3812.8333333333335,,,,,,,,,1556.0381446507977,1010.9414367004074
114387,3812.866666666667,,,,,,,,,1556.0381446507977,1010.9414367004074
114388,3812.9,,,,,,,,,1556.1736529620616,1010.788939077579
114389,3812.9333333333334,,,,,,,,,1557.1501840012104,1009.7740106954084
114390,3812.9666666666667,,,,,,,,,1557.2495332445123,1009.7048795768028
114391,3813,,,,,,,,,1555.9005621512451,1011.2390333019155
114392,3813.0333333333333,,,,,,,,,1556.0733185600493,1010.9619739037694
114393,3813.0666666666666,,,,,,,,,1555.923299337248,1011.2026060314188
114394,3813.1,,,,,,,,,1556.1765881315923,1011.3169989609885
114395,3813.133333333333,,,,,,,,,1556.3437893311195,1011.0614706100148
114396,3813.1666666666665,,,,,,,,,1556.8476154794791,1010.3952271397832
114397,3813.2,,,,,,,,,1556.3420891622957,1011.2005819820313
114398,3813.233333333333,,,,,,,,,1556.2523369756095,1011.6390977424828
114399,3813.2666666666664,,,,,,,,,1557.2618249450209,1009.7411959446965
114400,3813.2999999999997,,,,,,,,,1557.5912480861423,1009.9037892870836
114401,3813.3333333333335,,,,,,,,,1557.2885302208283,1010.2089407540398
114402,3813.366666666667,,,,,,,,,1556.6660880485044,1010.7405666604946
114403,3813.4,,,,,,,,,1556.4711610174616,1011.5734406471777
114404,3813.4333333333334,,,,,,,,,1556.9917901623703,1010.0726045528443
114405,3813.4666666666667,,,,,,,,,1557.5263908598283,1009.9759409618957
114406,3813.5,,,,,,,,,1556.7802218870395,1011.3151519712956
114407,3813.5333333333333,,,,,,,,,1556.9248162638062,1011.2864690943884
114408,3813.5666666666666,,,,,,,,,1557.0762626012686,1011.3921009274504
114409,3813.6,,,,,,,,,1557.0358770387868,1011.4194235993414
114410,3813.633333333333,,,,,,,,,1557.5696056334777,1010.5693808069088
114411,3813.6666666666665,,,,,,,,,1557.4451069941044,1011.4886224156951
114412,3813.7,,,,,,,,,1557.4640064001371,1012.1778127213731
114413,3813.733333333333,,,,,,,,,1557.399657387868,1011.1423399215703
114414,3813.7666666666664,,,,,,,,,1557.386672487877,1011.5732921048861
114415,3813.7999999999997,,,,,,,,,1557.4016128662986,1011.1998939072923
114416,3813.8333333333335,,,,,,,,,1557.4434191187315,1011.5479334996801
114417,3813.866666666667,,,,,,,,,1557.991660108098,1010.4821020599848
114418,3813.9,,,,,,,,,1557.9277687853473,1011.4143462664504
114419,3813.9333333333334,,,,,,,,,1557.8932591897658,1011.3127323356941
114420,3813.9666666666667,,,,,,,,,1558.3282408180646,1010.9999708986072
114421,3814,,,,,,,,,1558.2469679627409,1011.0122503892446
114422,3814.0333333333333,,,,,,,,,1558.191673654988,1011.4217572139737
114423,3814.0666666666666,,,,,,,,,1558.5066190488317,1012.1636393697729
114424,3814.1,,,,,,,,,1558.5369770956158,1012.217682642997
114425,3814.133333333333,,,,,,,,,1558.5369770956158,1012.217682642997
114426,3814.1666666666665,,,,,,,,,1558.5350667761074,1012.2876724681093
114427,3814.2,,,,,,,,,1558.487841223843,1012.1206436190539
114428,3814.233333333333,,,,,,,,,1558.2922188606765,1011.8085006198971
114429,3814.2666666666664,,,,,,,,,1558.1466618039801,1011.7092558337415
114430,3814.2999999999997,,,,,,,,,1557.6056102541513,1012.0536486935623
114431,3814.3333333333335,,,,,,,,,1557.6400612829534,1010.2559762679009
114432,3814.366666666667,,,,,,,,,1557.789621101502,1012.0297088401376
114433,3814.4,,,,,,,,,1557.83681760398,1012.7400769402634
114434,3814.4333333333334,,,,,,,,,1557.8415313629175,1012.0193449253245
114435,3814.4666666666667,,,,,,,,,1557.4939429104477,1011.4261192282963
114436,3814.5,,,,,,,,,1557.6681775397262,1012.1548554865449
114437,3814.5333333333333,,,,,,,,,1556.653940589218,1011.2100267086726
114438,3814.5666666666666,,,,,,,,,1556.8032188688064,1011.2440565422003
114439,3814.6,,,,,,,,,1556.499430774421,1014.3269074823272
114440,3814.633333333333,,,,,,,,,1556.7433439557262,1014.2922640870545
114441,3814.6666666666665,,,,,,,,,1556.6467476279538,1010.6076113986612
114442,3814.7,,,,,,,,,1556.5208828453137,1010.4946333021737
114443,3814.733333333333,,,,,,,,,1556.5628672485768,1010.7739989879503
114444,3814.7666666666664,,,,,,,,,1556.5366567505268,1010.6308215772608
114445,3814.7999999999997,,,,,,,,,1556.3313541705809,1010.9315682699339
114446,3814.8333333333335,,,,,,,,,1555.8481507604342,1011.0550201615306
114447,3814.866666666667,,,,,,,,,1556.3694382279436,1009.6460634127209
114448,3814.9,,,,,,,,,1555.5581890174096,1010.7774010658718
114449,3814.9333333333334,,,,,,,,,1555.5248805749889,1012.1406584538645
114450,3814.9666666666667,,,,,,,,,1555.5271417905742,1012.9198384331337
114451,3815,,,,,,,,,1555.4750045515166,1012.1605873990263
114452,3815.0333333333333,,,,,,,,,1555.735267217321,1011.4424829766776
114453,3815.0666666666666,,,,,,,,,1555.2385860476495,1012.4100353548051
114454,3815.1,,,,,,,,,1556.001516750613,1013.7280004474974
114455,3815.133333333333,,,,,,,,,1555.4199742003154,1012.3262386373335
114456,3815.1666666666665,,,,,,,,,1555.6067279010467,1012.6695956757594
114457,3815.2,,,,,,,,,1555.7105105095009,1013.031572999899
114458,3815.233333333333,,,,,,,,,1555.5134541920656,1012.2381901479962
114459,3815.2666666666664,,,,,,,,,1555.5319119877802,1011.8051292661405
114460,3815.2999999999997,,,,,,,,,1555.985726417243,1010.8513376487847
114461,3815.3333333333335,,,,,,,,,1555.9498472506632,1010.8299118897633
114462,3815.366666666667,,,,,,,,,1555.720149240808,1011.4994206851629
114463,3815.4,,,,,,,,,1555.671223484922,1012.8947493783028
114464,3815.4333333333334,,,,,,,,,1555.5950301851008,1012.5479573829839
114465,3815.4666666666667,,,,,,,,,1555.552846333233,1012.5496862010359
114466,3815.5,,,,,,,,,1555.553698673947,1011.8397039142376
114467,3815.5333333333333,,,,,,,,,1555.676730798647,1012.5592158607772
114468,3815.5666666666666,,,,,,,,,1555.6733745132406,1012.5605087504471
114469,3815.6,,,,,,,,,1555.6764726483125,1012.5597398691277
114470,3815.633333333333,,,,,,,,,1556.3026619834386,1013.3990914249246
114471,3815.6666666666665,,,,,,,,,1556.1323266608522,1013.0872159587959
114472,3815.7,,,,,,,,,1555.6917194159691,1012.1200151305484
