"Worm Data","Position (um) of Centroid"
"Sequence","test_test70001.avi"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y","5 x","5 y","6 x","6 y","7 x","7 y","8 x","8 y","9 x","9 y","10 x","10 y","11 x","11 y","12 x","12 y","13 x","13 y","14 x","14 y","15 x","15 y","16 x","16 y","17 x","17 y","18 x","18 y","19 x","19 y","20 x","20 y","21 x","21 y","22 x","22 y","23 x","23 y","24 x","24 y","25 x","25 y"
1739,57.93333333333333,,,,,,,802.8926497595933,1692.6528021480906,,,,,,,,,,,,,,,,,,,,,776.0262717216225,1672.0530488345732,,,,,921.5169797026663,1482.5818378359954,,,,,,,,,,,,,740.5199403727182,1635.494892511032
1740,57.96666666666667,,,,,,,803.5133169488702,1693.1560931489762,,,,,,,,,,,,,,,,,,,,,775.9255620213132,1672.1630680573635,,,,,921.4893250194402,1482.59790736793,,,,,,,,,,,,,740.5673184342222,1635.4618105380628
1741,58,,,,,,,804.1030452990133,1693.56211421426,,,,,,,,,,,,,,,,,,,,,774.8508884270416,1672.1869487470485,,,,,921.3120325516379,1482.157271873201,,,,,,,,,,,,,740.6432595270616,1635.4064272427186
1742,58.03333333333333,,,,,,,803.9061949911757,1693.436103027983,,,,,,,,,,,,,,,,,,,,,774.8450269692808,1672.2068654635914,,,,,921.15941866572,1481.8177642064531,,,,,,,,,,,,,740.3734396609647,1634.9678908511742
1743,58.06666666666666,,,,,,,804.441794294704,1693.7834475762038,,,,,,,,,,,,,,,,,,,,,774.30945086747,1670.805961951215,,,,,921.0722649001647,1481.817791847343,,,,,,,,,,,,,740.715929488316,1635.3555735414332
1744,58.1,,,,,,,803.5440732618705,1693.1837680679073,,,,,,,,,,,,,,,,,,,,,773.7769645236687,1671.2735416851483,,,,,920.4838537636001,1482.7980725645111,,,,,,,,,,,,,740.5297189022843,1635.4934768860523
1745,58.13333333333333,,,,,,,802.8364370908978,1692.7720600445798,,,,,,,,,,,,,,,,,,,,,774.7433805764446,1672.1686143032807,,,,,920.2253204067771,1483.7832847606057,,,,,,,,,,,,,740.5869332601512,1635.4553344959268
1746,58.166666666666664,,,,,,,802.8316946289345,1692.8062254125891,,,,,,,,,,,,,,,,,,,,,775.417103828242,1671.903582994385,,,,,918.5676148316333,1485.1019342491545,,,,,,,,,,,,,740.2472032222712,1635.0688576445
1747,58.199999999999996,,,,,,,802.8400336191564,1692.8157595976152,,,,,,,,,,,,,,,,,,,,,774.725317212605,1672.2757188891735,,,,,918.1208202198661,1485.1799200535681,,,,,,,,,,,,,740.2504700412877,1635.0688826518783
1748,58.233333333333334,,,,,,,803.6149079568165,1692.3883665118287,,,,,,,,,,,,,,,,,,,,,775.5316143747838,1671.9384119346137,,,,,917.9641060146346,1484.8104240896494,,,,,,,,,,,,,740.5558635429616,1635.488994847219
1749,58.266666666666666,,,,,,,801.9750944517081,1692.1307661791393,,,,,,,,,,,,,,,,,,,,,774.7865320111024,1672.2302178208959,,,,,917.13009690962,1485.2033025227379,,,,,,,,,,,,,740.5477949275304,1635.5021083799202
1750,58.3,,,,,,,802.9708376560169,1692.7573500241574,,,,,,,,,,,,,,,,,,,,,774.8199008677853,1672.1924831494296,,,,,916.7269057850845,1485.4147856755499,,,,,,,,,,,,,740.5345540443813,1635.518777051454
1751,58.333333333333336,,,,,,,803.0861157777664,1692.6732920902502,,,,,,,,,,,,,,,,,,,,,774.764490956085,1672.1467753847996,,,,,916.2556315811839,1485.571320100355,,,,,,,,,,,,,740.2591397115216,1635.0856811488163
1752,58.36666666666667,,,,,,,801.5899995484397,1691.9543290329357,,,,,,,,,,,,,,,,,,,,,774.8131637720961,1672.1143715875323,,,,,916.087475683998,1485.427248749765,,,,,,,,,,,,,740.3020832117223,1635.0549196390364
1753,58.4,,,,,,,803.0560105502024,1692.0058685411248,,,,,,,,,,,,,,,,,,,,,774.7969744272408,1672.119864113823,,,,,915.7921604787149,1485.423956510505,,,,,,,,,,,,,740.4379122747099,1634.955921382453
1754,58.43333333333333,,,,,,,803.0238843354446,1692.7723571719473,,,,,,,,,,,,,,,,,,,,,774.761723881317,1672.139822474701,,,,,915.6452676509468,1485.193152140393,,,,,,,,,,,,,740.4180653760938,1634.966450375074
1755,58.46666666666667,,,,,,,802.5737241952311,1692.199089507582,,,,,,,,,,,,,,,,,,,,,774.4253057273507,1671.8474104762522,,,,,914.97485778625,1485.7703062799624,,,,,,,,,,,,,740.7632377585647,1635.348448812442
1756,58.5,,,,,,,801.8207141795084,1691.498793720958,,,,,,,,,,,,,,,,,,,,,775.1476566130756,1671.454689485138,,,,,914.8890715628746,1485.4136724803225,,,,,,,,,,,,,740.1124386919657,1634.547659528183
1757,58.53333333333333,,,,,,,800.9671643828314,1691.3611806249985,,,,,,,,,,,,,,,,,,,,,776.2655154991393,1672.0231529023322,,,,,914.0736602045275,1485.7442037486148,,,,,,,,,,,,,740.7432157066511,1635.3586933972533
1758,58.56666666666666,,,,,,,802.0679902783943,1692.0224465896188,,,,,,,,,,,,,,,,,,,,,775.9581361682682,1671.7449644666972,,,,,913.6724037149,1485.7632146011647,,,,,,,,,,,,,740.3959370785332,1634.9720901625178
1759,58.6,,,,,,,800.8526833409455,1691.4915716531,,,,,,,,,,,,,,,,,,,,,775.9368007149385,1671.7749591009579,,,,,913.3763356635156,1485.712116373255,,,,,,,,,,,,,740.3802767311706,1634.9802522060281
1760,58.63333333333333,,,,,,,802.4689176384034,1692.183987745529,,,,,,,,,,,,,,,,,,,,,775.9481228492446,1671.7623396780937,,,,,912.4318023706994,1485.7522213916004,,,,,,,,,,,,,740.384766943924,1634.9715560783873
1761,58.666666666666664,,,,,,,803.1974582236322,1692.647064119667,,,,,,,,,,,,,,,,,,,,,775.6061166646631,1671.5306783682834,,,,,912.6838345380229,1485.3930811896498,,,,,,,,,,,,,740.374612173211,1634.977479611051
1762,58.699999999999996,,,,,,,802.562634160543,1692.0521778576708,,,,,,,,,,,,,,,,,,,,,775.3299375733615,1671.2151133747946,,,,,912.1149902979702,1485.6279596515046,,,,,,,,,,,,,740.4102835176888,1634.951206143788
1763,58.733333333333334,,,,,,,802.5926245321856,1692.089296560084,,,,,,,,,,,,,,,,,,,,,775.2132718248788,1671.3487837609632,,,,,911.1656125749836,1486.5511385468926,,,,,,,,,,,,,740.1271567834676,1634.5192215792042
1764,58.766666666666666,,,,,,,803.1745570674794,1692.5884180174176,,,,,,,,,,,,,,,,,,,,,775.2094586542149,1671.3530985150137,,,,,911.3407972591607,1487.389390251678,,,,,,,,,,,,,740.4330321646518,1634.9352737229701
1765,58.8,,,,,,,802.474389641049,1692.2049812396554,,,,,,,,,,,,,,,,,,,,,774.9505103952412,1671.021220851532,,,,,910.744662248945,1486.5401058317134,,,,,,,,,,,,,740.4008663781548,1634.958206095662
1766,58.833333333333336,,,,,,,802.47658232373,1692.1433357464334,,,,,,,,,,,,,,,,,,,,,775.1820408696736,1671.3789872506468,,,,,910.697579831187,1485.9085076477763,,,,,,,,,,,,,740.0781051229591,1634.5580718731637
1767,58.86666666666667,,,,,,,802.4681938606532,1692.1981115838641,,,,,,,,,,,,,,,,,,,,,775.4009114237012,1671.137442309002,,,,,910.8004203626208,1486.2359868739345,,,,,,,,,,,,,740.4026906195097,1634.9560191399994
1768,58.9,,,,,,,802.1278177032655,1691.9295843457237,,,,,,,,,,,,,,,,,,,,,775.7142441549659,1671.4085436303285,,,,,910.7189985058826,1485.4038968699551,,,,,,,,,,,,,740.441565690318,1634.9265560293902
1769,58.93333333333333,,,,,,,802.3977383945893,1692.2163983570192,,,,,,,,,,,,,,,,,,,,,776.0274633697697,1671.6722001691821,,,,,911.3570239724993,1485.7962230629764,,,,,,,,,,,,,740.4285501338344,1634.9327493547703
1770,58.96666666666667,,,,,,,803.4672479839898,1692.7750764635575,,,,,,,,,,,,,,,,,,,,,775.7102847834059,1671.4014767491383,,,,,911.5895846333153,1485.784432342798,,,,,,,,,,,,,740.393548129818,1634.954712025777
1771,59,,,,,,,803.1409503818239,1692.584463982197,,,,,,,,,,,,,,,,,,,,,775.7134109588729,1671.398032061666,,,,,911.726700501399,1485.6415670877996,,,,,,,,,,,,,740.3728550816945,1634.9693584827783
1772,59.03333333333333,,,,,,,802.5710771633629,1691.5080816950156,,,,,,,,,,,,,,,,,,,,,775.6046616791078,1671.5145630734457,,,,,911.4505630966149,1485.0448014021968,,,,,,,,,,,,,740.4238042742323,1634.9296652811079
1773,59.06666666666666,,,,,,,803.1393064121384,1692.613681747272,,,,,,,,,,,,,,,,,,,,,775.2928921614114,1671.2588917748903,,,,,913.0667769718913,1485.0861305530218,,,,,,,,,,,,,740.3641329050383,1634.9727980062225
1774,59.1,,,,,,,803.4649258791131,1692.7696135623696,,,,,,,,,,,,,,,,,,,,,775.3627008218631,1671.1702200611192,,,,,913.1267409502364,1484.871351435731,,,,,,,,,,,,,740.3740016966792,1634.965174782997
1775,59.13333333333333,,,,,,,803.1112840813425,1692.6282544589953,,,,,,,,,,,,,,,,,,,,,775.4328986349398,1671.1009900378656,,,,,913.3191652467435,1484.3934499145616,,,,,,,,,,,,,740.3709694929287,1634.9663244900248
1776,59.166666666666664,,,,,,,803.4677912980105,1692.7743850140287,,,,,,,,,,,,,,,,,,,,,774.2551882382389,1671.5216865094433,,,,,913.7972244769336,1484.4421582809096,,,,,,,,,,,,,740.360825604382,1634.9739199402145
1777,59.199999999999996,,,,,,,803.4270782941015,1692.7548993841256,,,,,,,,,,,,,,,,,,,,,774.245548771964,1671.5245475186432,,,,,914.7654699071938,1484.3734884544947,,,,,,,,,,,,,740.3640914505963,1634.970697027326
1778,59.233333333333334,,,,,,,803.5281547601096,1692.7780575266759,,,,,,,,,,,,,,,,,,,,,774.6293996904118,1671.7919275304662,,,,,914.2738765543738,1483.7942008514478,,,,,,,,,,,,,740.371341861031,1634.9667025394062
1779,59.266666666666666,,,,,,,803.1846012122537,1692.6019690309984,,,,,,,,,,,,,,,,,,,,,775.0558382517477,1672.3806554132643,,,,,914.8824375634516,1483.8438051713015,,,,,,,,,,,,,740.291308133859,1635.0228556099783
1780,59.3,,,,,,,802.9336433908218,1692.4460527073475,,,,,,,,,,,,,,,,,,,,,775.5646347134888,1672.4001360798147,,,,,914.7305136196165,1484.223848759714,,,,,,,,,,,,,740.3793423000855,1634.9589363952996
1781,59.333333333333336,,,,,,,804.047978358936,1692.4925686209813,,,,,,,,,,,,,,,,,,,,,774.7140840733964,1671.3546731826973,,,,,914.7325430237603,1484.1788693244957,,,,,,,,,,,,,740.3548382278971,1634.974178493443
1782,59.36666666666667,,,,,,,804.1218596260671,1692.3622007015383,,,,,,,,,,,,,,,,,,,,,775.265998225359,1672.1400447667586,,,,,915.2159610171428,1484.109219907442,,,,,,,,,,,,,740.3583720403793,1634.9714910237449
1783,59.4,,,,,,,804.1414614515708,1692.3292081744307,,,,,,,,,,,,,,,,,,,,,774.4529077716838,1671.6732233639905,,,,,915.6965304210484,1484.0377865066123,,,,,,,,,,,,,740.0404647956678,1634.5671200239285
1784,59.43333333333333,,,,,,,803.1177281417454,1692.5640091684888,,,,,,,,,,,,,,,,,,,,,774.4529077716838,1671.6732233639905,,,,,916.1681618641538,1483.9201079044683,,,,,,,,,,,,,740.3542115419493,1634.974745526847
1785,59.46666666666667,,,,,,,803.4336425338757,1691.9918856206216,,,,,,,,,,,,,,,,,,,,,774.4529077716838,1671.6732233639905,,,,,917.0918992022725,1483.5482870821077,,,,,,,,,,,,,740.6475240867833,1635.3913237720708
1786,59.5,,,,,,,803.4155227505755,1692.0267481776625,,,,,,,,,,,,,,,,,,,,,774.7210506596605,1671.2191976505756,,,,,917.5736764087483,1483.5772936331464,,,,,,,,,,,,,740.5857060568652,1635.431857867833
1787,59.53333333333333,,,,,,,803.0704311639739,1692.6814790459578,,,,,,,,,,,,,,,,,,,,,774.7103990888086,1671.2352118770125,,,,,918.1418215562499,1483.0713971496666,,,,,,,,,,,,,740.6634568996052,1635.3832594337423
1788,59.56666666666666,,,,,,,802.987594589994,1692.6920519903292,,,,,,,,,,,,,,,,,,,,,774.7405856063644,1671.196392167742,,,,,919.1632292927462,1483.011410085946,,,,,,,,,,,,,740.6600741126172,1635.386561295238
1789,59.6,,,,,,,800.894835599206,1691.470707672078,,,,,,,,,,,,,,,,,,,,,774.7744744479382,1671.1540379066414,,,,,919.2563266401419,1482.80647890324,,,,,,,,,,,,,740.6671074168071,1635.3809941259199
1790,59.63333333333333,,,,,,,803.096889339915,1692.527454920145,,,,,,,,,,,,,,,,,,,,,774.8182287723736,1671.1158855955573,,,,,920.153193543353,1483.2032565265458,,,,,,,,,,,,,740.3582346410465,1634.967476779413
1791,59.666666666666664,,,,,,,803.1414820273003,1692.5447536269123,,,,,,,,,,,,,,,,,,,,,774.7428604984366,1672.081885903516,,,,,920.538124497193,1483.499623071552,,,,,,,,,,,,,740.6026990576225,1635.4310649356553
1792,59.699999999999996,,,,,,,803.1110715770285,1692.5177700074516,,,,,,,,,,,,,,,,,,,,,774.736497258865,1672.0675546898076,,,,,920.8972112240297,1483.8263310511793,,,,,,,,,,,,,740.5622354170339,1635.4636748000808
1793,59.733333333333334,,,,,,,803.025418997209,1692.7132397349444,,,,,,,,,,,,,,,,,,,,,774.758441506253,1672.1033044595933,,,,,920.9007852442159,1483.8231511397057,,,,,,,,,,,,,740.6360948713549,1635.412597456855
1794,59.766666666666666,,,,,,,802.987411290648,1692.8735753391163,,,,,,,,,,,,,,,,,,,,,774.7499202507037,1672.145468717587,,,,,921.2516961166141,1484.160591510232,,,,,,,,,,,,,740.6627862457599,1635.3931367361888
1795,59.8,,,,,,,802.9890492506555,1692.8588070885257,,,,,,,,,,,,,,,,,,,,,774.7499202507037,1672.145468717587,,,,,920.878163265193,1483.8539226133375,,,,,,,,,,,,,740.5779935269231,1635.4535028605824
1796,59.833333333333336,,,,,,,800.9185689142112,1691.4374395887503,,,,,,,,,,,,,,,,,,,,,775.3681834621653,1672.5707696397071,,,,,920.7473646997483,1484.0074873745202,,,,,,,,,,,,,740.4965464623933,1635.521172034165
1797,59.86666666666667,,,,,,,800.9185689142112,1691.4374395887503,,,,,,,,,,,,,,,,,,,,,776.4278675184976,1672.5006565891929,,,,,921.1299172934563,1484.3059162924549,,,,,,,,,,,,,739.8740583879609,1634.700392707496
1798,59.9,,,,,,,801.9999913070144,1692.1961434174505,,,,,,,,,,,,,,,,,,,,,776.0819237222697,1672.2906238731166,,,,,920.7260057206921,1484.0355281167945,,,,,,,,,,,,,739.539039725882,1634.3077061455278
1799,59.93333333333333,,,,,,,801.5713997821205,1692.1134981057673,,,,,,,,,,,,,,,,,,,,,776.0914500904323,1672.2789026454639,,,,,920.7201155985766,1484.0440892913205,,,,,,,,,,,,,739.8516851214208,1634.7136513702353
1800,59.96666666666667,,,,,,,800.793551603071,1691.5570792307494,,,,,,,,,,,,,,,,,,,,,776.0616393520457,1672.323923662525,,,,,920.7116972030133,1484.0565932502782,,,,,,,,,,,,,739.5532158702798,1634.2920361968265
1801,60,,,,,,,800.5893638068746,1690.385660682733,,,,,,,,,,,,,,,,,,,,,774.224875191376,1671.7187937310227,,,,,920.6287801550882,1484.2223234174203,,,,,,,,,,,,,739.8620503572357,1634.6994676921354
1802,60.03333333333333,,,,,,,800.590565803958,1690.3819295018468,,,,,,,,,,,,,,,,,,,,,774.2106524488339,1671.7178028128178,,,,,920.5338119023382,1484.4320497601764,,,,,,,,,,,,,740.4712004858327,1635.5274081495752
1803,60.06666666666666,,,,,,,800.9436599271583,1690.6363311355626,,,,,,,,,,,,,,,,,,,,,774.6886260966469,1672.2806453861022,,,,,,,922.3762047396328,1482.166825129413,,,,,,,,,,,740.505921003813,1635.5017271020877
1804,60.1,,,,,,,800.87792957492,1690.7239169734448,,,,,,,,,,,,,,,,,,,,,774.6789269045232,1672.2037784816748,,,,,,,922.4343058545778,1482.0833448749001,,,,,,,,,,,740.5087638228518,1635.4982516910707
1805,60.13333333333333,,,,,,,801.0177237557845,1690.5296372917728,,,,,,,,,,,,,,,,,,,,,774.6789269045232,1672.2037784816748,,,,,,,922.8466359692862,1482.225972955121,,,,,,,,,,,740.5179491386729,1635.49321394613
1806,60.166666666666664,,,,,,,800.6326783179312,1690.3087743560138,,,,,,,,,,,,,,,,,,,,,774.6833272743505,1672.197487216766,,,,,,,922.6026594226349,1481.8601675406107,,,,,,,,,,,740.4796131258921,1635.5270090295112
1807,60.199999999999996,,,,,,,800.9797192090343,1690.5785454760696,,,,,,,,,,,,,,,,,,,,,774.5384777578181,1671.0314832711333,,,,,,,922.8997139946251,1482.1639085197353,,,,,,,,,,,739.6314886352483,1634.231843082739
1808,60.233333333333334,,,,,,,802.9030561048297,1692.912686982207,,,,,,,,,,,,,,,,,,,,,774.6899887475786,1672.2709676265604,,,,,,,923.5397825469109,1482.7204982827543,,,,,,,,,,,739.6547471691302,1634.2142416510083
1809,60.266666666666666,,,,,,,801.0848418168335,1691.493901537555,,,,,,,,,,,,,,,,,,,,,774.6899887475786,1672.2709676265604,,,,,,,923.7179696854054,1487.6702476545452,,,,,,,,,,,739.5354950211142,1634.3041152458595
1810,60.3,,,,,,,800.9354106105362,1691.5901135300214,,,,,,,,,,,,,,,,,,,,,774.6899887475786,1672.2709676265604,,,,,,,922.5845199043239,1488.1772902593746,,,,,,,,,,,739.5807615091223,1634.2696672124318
1811,60.333333333333336,,,,,,,801.5349999239869,1692.0307916738043,,,,,,,,,,,,,,,,,,,,,775.187355407809,1671.7279266129096,,,,,,,920.5691704957296,1487.815238737423,,,,,,,,,,,739.5962800369635,1634.2579713735581
1812,60.36666666666667,,,,,,,802.2330606687285,1691.6720653256712,,,,,,,,,,,,,,,,,,,,,775.1618341042304,1671.7545369696854,,,,,,,920.2044735997391,1486.945840468984,,,,,,,,,,,739.0574699268788,1633.3805205272522
1813,60.4,,,,,,,802.2306281047003,1691.675261049065,,,,,,,,,,,,,,,,,,,,,775.2428162799529,1671.6755028562557,,,,,,,918.8479450842308,1484.7898598282736,,,,,,,,,,,738.7366771479559,1632.978562494436
1814,60.43333333333333,,,,,,,801.9531111215302,1691.407855903496,,,,,,,,,,,,,,,,,,,,,775.2361111774396,1671.6804763882865,,,,,,,918.859212284189,1485.713209212085,,,,,,,,,,,739.2920307890754,1633.842992963549
1815,60.46666666666667,,,,,,,802.2910235126865,1691.607887976582,,,,,,,,,,,,,,,,,,,,,775.1859991516523,1671.7317422259066,,,,,,,919.3408155284286,1486.2641741582565,,,,,,,,,,,739.6270993479563,1634.2348687529338
1816,60.5,,,,,,,802.373875868763,1691.5169600496042,,,,,,,,,,,,,,,,,,,,,775.906207305707,1672.2274259052242,,,,,,,919.1692044350161,1485.6120691361957,,,,,,,,,,,739.6484056723889,1634.2202230745556
1817,60.53333333333333,,,,,,,800.8913746361974,1691.567648394588,,,,,,,,,,,,,,,,,,,,,775.4953298699863,1672.0510007145733,,,,,,,919.1734380729777,1485.6421452108457,,,,,,,,,,,739.6289731290393,1634.2330642755526
1818,60.56666666666666,,,,,,,801.2788946808154,1691.84876511345,,,,,,,,,,,,,,,,,,,,,775.1857029065511,1672.7354871006755,,,,,,,918.7862974936194,1485.2121688676593,,,,,,,,,,,739.6438523050464,1634.2212409562062
1819,60.6,,,,,,,801.0586714456042,1691.646663066675,,,,,,,,,,,,,,,,,,,,,776.0015241784706,1672.4799803196306,,,,,,,918.9653702936329,1485.4111133925032,,,,,,,,,,,739.6161095662368,1634.2415043445594
1820,60.63333333333333,,,,,,,801.1011498528505,1691.5510539991565,,,,,,,,,,,,,,,,,,,,,775.1857029065511,1672.7354871006755,,,,,,,918.343528504384,1484.388758369638,,,,,,,,,,,739.6036125711897,1634.2508903377868
1821,60.666666666666664,,,,,,,801.5456457484279,1692.0057833320525,,,,,,,,,,,,,,,,,,,,,775.1830319265855,1672.7397642514557,,,,,,,918.8674643447046,1484.3680232974662,,,,,,,,,,,739.6006952440333,1634.25330925149
1822,60.699999999999996,,,,,,,801.0586714456042,1691.646663066675,,,,,,,,,,,,,,,,,,,,,775.9681902847149,1672.532601505183,,,,,,,919.0296846070121,1484.550761239622,,,,,,,,,,,739.5759292501816,1634.2716409287443
1823,60.733333333333334,,,,,,,801.5293206191935,1692.0450180515818,,,,,,,,,,,,,,,,,,,,,775.7034265602972,1672.224351821562,,,,,,,919.0543728836827,1484.4469511512484,,,,,,,,,,,739.5752777645432,1634.2719591785853
1824,60.766666666666666,,,,,,,801.5293206191935,1692.0450180515818,,,,,,,,,,,,,,,,,,,,,775.203220075473,1672.7296133857558,,,,,,,918.0722639426177,1482.6645385649808,,,,,,,,,,,739.850138562882,1634.7088591312374
1825,60.8,,,,,,,801.5293206191935,1692.0450180515818,,,,,,,,,,,,,,,,,,,,,775.203220075473,1672.7296133857558,,,,,,,919.0757176635321,1483.5391066157295,,,,,,,,,,,740.5318364747478,1635.4833214199696
1826,60.833333333333336,,,,,,,801.5293206191935,1692.0450180515818,,,,,,,,,,,,,,,,,,,,,775.203220075473,1672.7296133857558,,,,,,,917.9486126726104,1481.0909094935232,,,,,,,,,,,739.6067368510423,1634.2505176294635
1827,60.86666666666667,,,,,,,801.1341682232714,1691.543641277034,,,,,,,,,,,,,,,,,,,,,776.2822124604053,1672.6031678246832,,,,,,,917.9254523478203,1481.635355875531,,,,,,,,,,,739.5932618479065,1634.2603827060832
1828,60.9,,,,,,,800.6111333343055,1691.3961323960916,,,,,,,,,,,,,,,,,,,,,774.7907427736477,1672.304008806936,,,,,,,918.4361565768651,1481.410864788469,,,,,,,,,,,739.5856095807806,1634.2654036539236
1829,60.93333333333333,,,,,,,801.1341682232714,1691.543641277034,,,,,,,,,,,,,,,,,,,,,774.9715194963567,1671.4534272768517,,,,,,,916.9922642155267,1479.8692335108271,,,,,,,,,,,739.5702749304686,1634.2752984998324
1830,60.96666666666667,,,,,,,801.1662615950004,1691.4360836590981,,,,,,,,,,,,,,,,,,,,,775.3321702058076,1672.5563137525705,,,,,,,917.78180619473,1479.7240641551266,,,,,,,,,,,739.59302216104,1634.2587003158278
1831,61,,,,,,,801.1679683508745,1691.4353891320475,,,,,,,,,,,,,,,,,,,,,775.9930907920038,1672.3611313419779,,,,,,,917.6941997271443,1479.5810934791302,,,,,,,,,,,739.5879692036241,1634.2618366579914
1832,61.03333333333333,,,,,,,801.1679683508745,1691.4353891320475,,,,,,,,,,,,,,,,,,,,,776.2801686275526,1672.6494524436334,,,,,,,917.8855882700476,1478.9667397990756,,,,,,,,,,,739.5790563643477,1634.2682557161802
1833,61.06666666666666,,,,,,,801.0835389926244,1691.5491120219945,,,,,,,,,,,,,,,,,,,,,776.238544677976,1672.714943184188,,,,,,,917.578699985888,1479.0372462772996,,,,,,,,,,,739.5739990854396,1634.2727990538456
1834,61.1,,,,,,,801.0874299521804,1691.5519492200954,,,,,,,,,,,,,,,,,,,,,776.3315185049565,1672.6088100478742,,,,,,,917.4926095941478,1478.9316626498098,,,,,,,,,,,739.5827387581187,1634.2681356825524
1835,61.13333333333333,,,,,,,801.5294911098312,1692.0488212963846,,,,,,,,,,,,,,,,,,,,,775.9650013330407,1672.4177446333413,,,,,,,916.9556308355448,1478.7970465600697,,,,,,,,,,,739.5980824890507,1634.2593680575415
1836,61.166666666666664,,,,,,,800.6362512725585,1691.388334652525,,,,,,,,,,,,,,,,,,,,,775.2017592649663,1672.7185285382816,,,,,,,916.9194222353119,1479.533882327947,,,,,,,,,,,739.2950453475261,1633.8443821516198
1837,61.199999999999996,,,,,,,800.9869875306362,1691.642606878234,,,,,,,,,,,,,,,,,,,,,776.6865533043339,1672.8550234050829,,,,,,,916.8097673462165,1479.6551700164227,,,,,,,,,,,739.5845730499306,1634.2691995238392
1838,61.233333333333334,,,,,,,801.6356792306141,1692.0463680989665,,,,,,,,,,,,,,,,,,,,,776.0479907800351,1672.3581236493033,,,,,,,916.5351484397595,1480.054471557181,,,,,,,,,,,739.5651269633515,1634.2817056301883
1839,61.266666666666666,,,,,,,801.083072785432,1691.5463985301712,,,,,,,,,,,,,,,,,,,,,775.1857029065511,1672.7354871006755,,,,,,,915.5795715625911,1482.2676551337677,,,,,,,,,,,739.3121342977005,1633.8342817489079
1840,61.3,,,,,,,800.98275800825,1691.654960370718,,,,,,,,,,,,,,,,,,,,,775.1891490539531,1672.755114559988,,,,,,,917.0788502457215,1480.3930749356437,,,,,,,,,,,739.5849391000673,1634.2703607775147
1841,61.333333333333336,,,,,,,801.0350145461601,1691.676566815947,,,,,,,,,,,,,,,,,,,,,775.1174143012828,1671.6763993710513,,,,,,,916.6553919463901,1481.2765508051318,,,,,,,,,,,739.5719805406167,1634.280252115186
1842,61.36666666666667,,,,,,,801.0936197823609,1691.5769364143314,,,,,,,,,,,,,,,,,,,,,775.1830319265855,1672.7397642514557,,,,,,,917.2078781395775,1481.5778870840893,,,,,,,,,,,739.5878760447521,1634.2719904263968
1843,61.4,,,,,,,801.3980850764979,1691.1557080925966,,,,,,,,,,,,,,,,,,,,,776.0660143400466,1672.3810397359075,,,,,,,917.3392762031908,1482.4218881933164,,,,,,,,,,,739.5636075005635,1634.2900281849206
1844,61.43333333333333,,,,,,,801.0095490782147,1691.6726712541686,,,,,,,,,,,,,,,,,,,,,775.1915998954103,1672.7259960281422,,,,,,,917.7541649695063,1483.5759855608699,,,,,,,,,,,739.573903897253,1634.288764694281
1845,61.46666666666667,,,,,,,800.8869431855364,1691.5564272563854,,,,,,,,,,,,,,,,,,,,,776.6474508420343,1672.8468957994944,,,,,,,917.8442552416903,1483.619281546732,,,,,,,,,,,739.5788153039922,1634.2859433902463
1846,61.5,,,,,,,800.8869431855364,1691.5564272563854,,,,,,,,,,,,,,,,,,,,,776.3061735073042,1672.6267764594004,,,,,,,918.0872572116613,1483.3492677697188,,,,,,,,,,,739.5798622047569,1634.284576779662
1847,61.53333333333333,,,,,,,800.9958719952301,1691.6813818089754,,,,,,,,,,,,,,,,,,,,,775.2092920460917,1672.711145805058,,,,,,,918.0461836015502,1483.9371589323564,,,,,,,,,,,739.5759626464978,1634.2858840488773
1848,61.56666666666666,,,,,,,801.6324382218045,1691.4243746891393,,,,,,,,,,,,,,,,,,,,,776.0043653864623,1672.3892573378212,,,,,,,918.1195542306853,1484.952371108206,,,,,,,,,,,739.5915038364348,1634.277611977774
1849,61.6,,,,,,,801.92965471725,1692.3156556008116,,,,,,,,,,,,,,,,,,,,,775.6962314350052,1672.1293452900568,,,,,,,918.332894237749,1485.0371791734294,,,,,,,,,,,739.6303965519102,1634.2550829773115
1850,61.63333333333333,,,,,,,802.4985632839778,1692.6803671799294,,,,,,,,,,,,,,,,,,,,,775.6862140405443,1672.140905331327,,,,,,,918.0659437386885,1485.8810530350615,,,,,,,,,,,739.6450857716566,1634.2490448539647
1851,61.666666666666664,,,,,,,802.0005339199557,1691.899559039552,,,,,,,,,,,,,,,,,,,,,775.2096997542754,1672.7329351120593,,,,,,,918.1968513068631,1485.925621157387,,,,,,,,,,,739.5812377044507,1634.2986475440086
1852,61.699999999999996,,,,,,,800.7896750080632,1690.6965954275047,,,,,,,,,,,,,,,,,,,,,775.9295104665155,1672.5567547406927,,,,,,,916.5395422892512,1488.5448036750593,,,,,,,,,,,739.5445788547927,1634.3239296086256
1853,61.733333333333334,,,,,,,802.5609984045296,1692.6973622773417,,,,,,,,,,,,,,,,,,,,,774.8023859261306,1672.33543352702,,,,,,,916.9301914979462,1488.3342579082616,,,,,,,,,,,739.8667823392527,1634.7246549307256
1854,61.766666666666666,,,,,,,802.5579452546068,1692.6961142464513,,,,,,,,,,,,,,,,,,,,,775.5081519978711,1672.185529125959,,,,,,,916.5710915070312,1488.60505766304,,,,,,,,,,,739.6222185442958,1634.2675543216742
