"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","capture-0001.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 ","6 ","7 ","8 ","9 ","10 "
110185,3672.7999999999997,,,,,,,,,,12.014242497080057
110186,3672.8333333333335,,,,,,,,,,-10.489964398648619
110187,3672.866666666667,,,,,,,,,,-41.73981166646672
110188,3672.9,,,,,,,,,,-63.40140597610501
110189,3672.9333333333334,,,,,,,,,,-86.77288473105467
110190,3672.9666666666667,,,,,,,,,,-99.6779074219794
110191,3673,,,,,,,,,,-99.6928451405192
110192,3673.0333333333333,,,,,,,,,,-74.41852290269794
110193,3673.0666666666666,,,,,,,,,,-34.907775452894704
110194,3673.1,,,,,,,,,,-0.049378853179966396
110195,3673.133333333333,,,,,,,,,,22.45477211136694
110196,3673.1666666666665,,,,,,,,,,44.35608900258438
110197,3673.2,,,,,,,,,,57.66450114650268
110198,3673.233333333333,,,,,,,,,,57.96229483180337
110199,3673.2666666666664,,,,,,,,,,39.77923723284858
110200,3673.2999999999997,,,,,,,,,,8.017399631609774
110201,3673.3333333333335,,,,,,,,,,-17.625484201530885
110202,3673.366666666667,,,,,,,,,,-45.81959529990298
110203,3673.4,,,,,,,,,,-70.15436356200244
110204,3673.4333333333334,,,,,,,,,,-88.84610561002637
110205,3673.4666666666667,,,,,,,,,,-87.56454651412609
110206,3673.5,,,,,,,,,,-73.51846746063482
110207,3673.5333333333333,,,,,,,,,,-35.33844206333671
110208,3673.5666666666666,,,,,,,,,,-1.8768500687256189
110209,3673.6,,,,,,,,,,28.68345825152551
110210,3673.633333333333,,,,,,,,,,51.42479545789196
110211,3673.6666666666665,,,,,,,,,,74.18759070597825
110212,3673.7,,,,,,,,,,85.76799473336614
110213,3673.733333333333,,,,,,,,,,90.04791698755255
110214,3673.7666666666664,,,,,,,,,,75.64884034894078
110215,3673.7999999999997,,,,,,,,,,42.16292894664978
110216,3673.8333333333335,,,,,,,,,,-2.7129607919758114
110217,3673.866666666667,,,,,,,,,,-26.873408011186676
110218,3673.9,,,,,,,,,,-64.01834054303218
110219,3673.9333333333334,,,,,,,,,,-93.1780883271904
110220,3673.9666666666667,,,,,,,,,,-104.61470664214649
110221,3674,,,,,,,,,,-115.12198974819613
110222,3674.0333333333333,,,,,,,,,,-86.90021171595012
110223,3674.0666666666666,,,,,,,,,,-50.500458490781156
110224,3674.1,,,,,,,,,,-9.675131500672096
110225,3674.133333333333,,,,,,,,,,13.708241442316739
110226,3674.1666666666665,,,,,,,,,,36.53095506916526
110227,3674.2,,,,,,,,,,46.90772395399671
110228,3674.233333333333,,,,,,,,,,60.306965396195395
110229,3674.2666666666664,,,,,,,,,,60.3211160856439
110230,3674.2999999999997,,,,,,,,,,32.11826591590618
110231,3674.3333333333335,,,,,,,,,,10.661573610952184
110232,3674.366666666667,,,,,,,,,,-21.452344527539722
110233,3674.4,,,,,,,,,,-41.83753206559625
110234,3674.4333333333334,,,,,,,,,,-56.495317647654296
110235,3674.4666666666667,,,,,,,,,,-75.64805764328275
110236,3674.5,,,,,,,,,,-74.64117567235645
110237,3674.5333333333333,,,,,,,,,,-47.74569486701519
110238,3674.5666666666666,,,,,,,,,,-26.20314171659824
110239,3674.6,,,,,,,,,,10.730130170571746
110240,3674.633333333333,,,,,,,,,,33.875185398608004
110241,3674.6666666666665,,,,,,,,,,46.07717851923972
110242,3674.7,,,,,,,,,,62.20387221165275
110243,3674.733333333333,,,,,,,,,,64.07791233260038
110244,3674.7666666666664,,,,,,,,,,53.149529158337806
110245,3674.7999999999997,,,,,,,,,,29.91888161230571
110246,3674.8333333333335,,,,,,,,,,7.396257758589913
110247,3674.866666666667,,,,,,,,,,-20.36271327517172
110248,3674.9,,,,,,,,,,-42.38547219752133
110249,3674.9333333333334,,,,,,,,,,-58.03564791471012
110250,3674.9666666666667,,,,,,,,,,-73.31164878828042
110251,3675,,,,,,,,,,-59.928810465278026
110252,3675.0333333333333,,,,,,,,,,-32.22376251425539
110253,3675.0666666666666,,,,,,,,,,1.4126785547880019
110254,3675.1,,,,,,,,,,21.521207568393606
110255,3675.133333333333,,,,,,,,,,46.090216052198265
110256,3675.1666666666665,,,,,,,,,,60.62476918909258
110257,3675.2,,,,,,,,,,73.89945128143763
110258,3675.233333333333,,,,,,,,,,68.10642032044706
110259,3675.2666666666664,,,,,,,,,,41.64150758401128
110260,3675.2999999999997,,,,,,,,,,23.936078439767993
110261,3675.3333333333335,,,,,,,,,,0.5682033879356865
110262,3675.366666666667,,,,,,,,,,-29.771064129819703
110263,3675.4,,,,,,,,,,-61.31097449240658
110264,3675.4333333333334,,,,,,,,,,-76.23044494520497
110265,3675.4666666666667,,,,,,,,,,-76.67383291296173
110266,3675.5,,,,,,,,,,-55.78855032889176
110267,3675.5333333333333,,,,,,,,,,-21.031923199266814
110268,3675.5666666666666,,,,,,,,,,16.43986178541991
110269,3675.6,,,,,,,,,,40.363280270577775
110270,3675.633333333333,,,,,,,,,,54.02258436980217
110271,3675.6666666666665,,,,,,,,,,64.27724625749754
110272,3675.7,,,,,,,,,,54.0118697076187
110273,3675.733333333333,,,,,,,,,,32.305368492830326
110274,3675.7666666666664,,,,,,,,,,4.1732581458572415
110275,3675.7999999999997,,,,,,,,,,-23.32264080221967
110276,3675.8333333333335,,,,,,,,,,-52.86807665327765
110277,3675.866666666667,,,,,,,,,,-80.5813431095403
110278,3675.9,,,,,,,,,,-95.56499686463276
110279,3675.9333333333334,,,,,,,,,,-91.91822129103706
110280,3675.9666666666667,,,,,,,,,,-73.8663307837559
110281,3676,,,,,,,,,,-39.28574872818945
110282,3676.0333333333333,,,,,,,,,,6.197968764191373
110283,3676.0666666666666,,,,,,,,,,36.9914553017277
110284,3676.1,,,,,,,,,,53.57237444289992
110285,3676.133333333333,,,,,,,,,,65.43175344142631
110286,3676.1666666666665,,,,,,,,,,65.20615277103954
110287,3676.2,,,,,,,,,,42.99928163349899
110288,3676.233333333333,,,,,,,,,,21.174496626500666
110289,3676.2666666666664,,,,,,,,,,-18.38614585318815
110290,3676.2999999999997,,,,,,,,,,-42.86472836823639
110291,3676.3333333333335,,,,,,,,,,-62.121348612973215
110292,3676.366666666667,,,,,,,,,,-80.9085350612346
110293,3676.4,,,,,,,,,,-77.13034762834849
110294,3676.4333333333334,,,,,,,,,,-61.649310333211474
110295,3676.4666666666667,,,,,,,,,,-44.88839459831098
110296,3676.5,,,,,,,,,,-4.4424513425574235
110297,3676.5333333333333,,,,,,,,,,26.15095169509932
110298,3676.5666666666666,,,,,,,,,,49.11099004498858
110299,3676.6,,,,,,,,,,62.71487721450377
110300,3676.633333333333,,,,,,,,,,60.09891978189853
110301,3676.6666666666665,,,,,,,,,,46.65322576367181
110302,3676.7,,,,,,,,,,18.930228518473996
110303,3676.733333333333,,,,,,,,,,-13.964348351292852
110304,3676.7666666666664,,,,,,,,,,-38.94631167849586
110305,3676.7999999999997,,,,,,,,,,-58.60662386734099
110306,3676.8333333333335,,,,,,,,,,-79.53349212201103
110307,3676.866666666667,,,,,,,,,,-76.61674826615659
110308,3676.9,,,,,,,,,,-51.21606904797488
110309,3676.9333333333334,,,,,,,,,,-15.584862500950276
110310,3676.9666666666667,,,,,,,,,,22.507936769732275
110311,3677,,,,,,,,,,41.594962104181285
110312,3677.0333333333333,,,,,,,,,,54.60729277657601
110313,3677.0666666666666,,,,,,,,,,71.88957853857416
110314,3677.1,,,,,,,,,,75.41865878758256
110315,3677.133333333333,,,,,,,,,,63.968086333455005
110316,3677.1666666666665,,,,,,,,,,43.980663576091864
110317,3677.2,,,,,,,,,,7.506264558486316
110318,3677.233333333333,,,,,,,,,,-18.24306455999868
110319,3677.2666666666664,,,,,,,,,,-53.62805707645534
110320,3677.2999999999997,,,,,,,,,,-77.3345299504557
110321,3677.3333333333335,,,,,,,,,,-86.57430403508444
110322,3677.366666666667,,,,,,,,,,-75.86430048487252
110323,3677.4,,,,,,,,,,-44.722258649776975
110324,3677.4333333333334,,,,,,,,,,-9.728147455390106
110325,3677.4666666666667,,,,,,,,,,13.22641395353371
110326,3677.5,,,,,,,,,,20.440130865692115
110327,3677.5333333333333,,,,,,,,,,69.58567546614078
110328,3677.5666666666666,,,,,,,,,,88.52319638563674
110329,3677.6,,,,,,,,,,92.56460483425371
110330,3677.633333333333,,,,,,,,,,81.36528948997977
110331,3677.6666666666665,,,,,,,,,,52.057286307367455
110332,3677.7,,,,,,,,,,21.023236952192725
110333,3677.733333333333,,,,,,,,,,-9.801287768765294
110334,3677.7666666666664,,,,,,,,,,-47.08097739716981
110335,3677.7999999999997,,,,,,,,,,-68.72202454513075
110336,3677.8333333333335,,,,,,,,,,-72.29176807430092
110337,3677.866666666667,,,,,,,,,,-56.629757283524974
110338,3677.9,,,,,,,,,,-26.106435490374352
110339,3677.9333333333334,,,,,,,,,,6.553462158641137
110340,3677.9666666666667,,,,,,,,,,33.68662841703547
110341,3678,,,,,,,,,,51.09610120996787
110342,3678.0333333333333,,,,,,,,,,66.52460105673778
110343,3678.0666666666666,,,,,,,,,,59.250681722360255
110344,3678.1,,,,,,,,,,43.12068855697324
110345,3678.133333333333,,,,,,,,,,18.357289570169133
110346,3678.1666666666665,,,,,,,,,,-14.959946531396126
110347,3678.2,,,,,,,,,,-37.85583495192251
110348,3678.233333333333,,,,,,,,,,-66.610914497068
110349,3678.2666666666664,,,,,,,,,,-77.21278179473052
110350,3678.2999999999997,,,,,,,,,,-67.29523956845466
110351,3678.3333333333335,,,,,,,,,,-35.83830593280098
110352,3678.366666666667,,,,,,,,,,2.5058501734309413
110353,3678.4,,,,,,,,,,16.48230460324327
110354,3678.4333333333334,,,,,,,,,,53.07458816903853
110355,3678.4666666666667,,,,,,,,,,74.71433643410529
110356,3678.5,,,,,,,,,,79.2704322748662
110357,3678.5333333333333,,,,,,,,,,87.26130796302982
110358,3678.5666666666666,,,,,,,,,,72.77683221012154
110359,3678.6,,,,,,,,,,39.19046857343836
110360,3678.633333333333,,,,,,,,,,8.119095919459934
110361,3678.6666666666665,,,,,,,,,,-30.22516606293519
110362,3678.7,,,,,,,,,,-51.750747953505936
110363,3678.733333333333,,,,,,,,,,-77.50088602843253
110364,3678.7666666666664,,,,,,,,,,-92.85072259105243
110365,3678.7999999999997,,,,,,,,,,-104.96574837769654
110366,3678.8333333333335,,,,,,,,,,-95.86009727092339
110367,3678.866666666667,,,,,,,,,,-58.11609778633695
110368,3678.9,,,,,,,,,,-28.214821495671874
110369,3678.9333333333334,,,,,,,,,,0.24163469306735136
110370,3678.9666666666667,,,,,,,,,,21.557041112188045
110371,3679,,,,,,,,,,42.477437481645985
110372,3679.0333333333333,,,,,,,,,,60.924169014076305
110373,3679.0666666666666,,,,,,,,,,83.5712103546116
110374,3679.1,,,,,,,,,,97.79925308452579
110375,3679.133333333333,,,,,,,,,,98.64101767501158
110376,3679.1666666666665,,,,,,,,,,90.43906413259691
110377,3679.2,,,,,,,,,,58.12853867147823
110378,3679.233333333333,,,,,,,,,,34.55565298093101
110379,3679.2666666666664,,,,,,,,,,0.7565501578485511
110380,3679.2999999999997,,,,,,,,,,-27.03932484646707
110381,3679.3333333333335,,,,,,,,,,-53.58577041974654
110382,3679.366666666667,,,,,,,,,,-64.68765446665775
110383,3679.4,,,,,,,,,,-66.44498312635861
110384,3679.4333333333334,,,,,,,,,,-47.15735474258224
110385,3679.4666666666667,,,,,,,,,,-21.579540878160426
110386,3679.5,,,,,,,,,,9.1519862039497
110387,3679.5333333333333,,,,,,,,,,39.02504720079577
110388,3679.5666666666666,,,,,,,,,,59.0530004079661
110389,3679.6,,,,,,,,,,75.8794314959173
110390,3679.633333333333,,,,,,,,,,96.5032156759542
110391,3679.6666666666665,,,,,,,,,,112.72286761993281
110392,3679.7,,,,,,,,,,120.47994122894173
110393,3679.733333333333,,,,,,,,,,128.42494503154663
110394,3679.7666666666664,,,,,,,,,,129.76948958579064
110395,3679.7999999999997,,,,,,,,,,129.88736027659493
110396,3679.8333333333335,,,,,,,,,,126.54299731207263
110397,3679.866666666667,,,,,,,,,,124.36454607606112
110398,3679.9,,,,,,,,,,120.36884750727397
110399,3679.9333333333334,,,,,,,,,,118.96311592894142
110400,3679.9666666666667,,,,,,,,,,118.85121446698518
110401,3680,,,,,,,,,,112.88283505463362
110402,3680.0333333333333,,,,,,,,,,110.90048231333051
110403,3680.0666666666666,,,,,,,,,,112.33075534407095
110404,3680.1,,,,,,,,,,111.75124116325452
110405,3680.133333333333,,,,,,,,,,109.58597216586725
110406,3680.1666666666665,,,,,,,,,,108.83878042890723
110407,3680.2,,,,,,,,,,110.18970696767057
110408,3680.233333333333,,,,,,,,,,108.11818123535733
110409,3680.2666666666664,,,,,,,,,,108.38745909359103
110410,3680.2999999999997,,,,,,,,,,107.46732737310167
110411,3680.3333333333335,,,,,,,,,,100.58597284200641
110412,3680.366666666667,,,,,,,,,,98.05887506722479
110413,3680.4,,,,,,,,,,89.56984548392165
110414,3680.4333333333334,,,,,,,,,,85.19989345895988
110415,3680.4666666666667,,,,,,,,,,84.01551295716534
110416,3680.5,,,,,,,,,,81.55073539233281
110417,3680.5333333333333,,,,,,,,,,81.77727056798908
110418,3680.5666666666666,,,,,,,,,,78.52543537119
110419,3680.6,,,,,,,,,,70.5292193061676
110420,3680.633333333333,,,,,,,,,,56.444015123010146
110421,3680.6666666666665,,,,,,,,,,58.94663846425392
110422,3680.7,,,,,,,,,,45.12255646844976
110423,3680.733333333333,,,,,,,,,,38.99764155007355
110424,3680.7666666666664,,,,,,,,,,25.32226773400329
110425,3680.7999999999997,,,,,,,,,,0.8112055208383425
110426,3680.8333333333335,,,,,,,,,,-7.192846981286497
110427,3680.866666666667,,,,,,,,,,-24.760946917466267
110428,3680.9,,,,,,,,,,-28.311567594800852
110429,3680.9333333333334,,,,,,,,,,-41.01413609721379
110430,3680.9666666666667,,,,,,,,,,-36.93434602360147
110431,3681,,,,,,,,,,-40.085475118459314
110432,3681.0333333333333,,,,,,,,,,-41.83453381138886
110433,3681.0666666666666,,,,,,,,,,-46.40749852320915
110434,3681.1,,,,,,,,,,-36.46680648559626
110435,3681.133333333333,,,,,,,,,,-26.494529237603352
110436,3681.1666666666665,,,,,,,,,,-20.714765128979586
110437,3681.2,,,,,,,,,,-8.674109259317282
110438,3681.233333333333,,,,,,,,,,-5.742097643093985
110439,3681.2666666666664,,,,,,,,,,-8.190015523454802
110440,3681.2999999999997,,,,,,,,,,0.0024460521077551214
110441,3681.3333333333335,,,,,,,,,,-13.032496388416208
110442,3681.366666666667,,,,,,,,,,-17.75007575506743
110443,3681.4,,,,,,,,,,-34.04778567136884
110444,3681.4333333333334,,,,,,,,,,-41.196857291857455
110445,3681.4666666666667,,,,,,,,,,-50.13562669939841
110446,3681.5,,,,,,,,,,-64.22440984747848
110447,3681.5333333333333,,,,,,,,,,-65.91507474286635
110448,3681.5666666666666,,,,,,,,,,-81.5323547732234
110449,3681.6,,,,,,,,,,-84.67293703282292
110450,3681.633333333333,,,,,,,,,,-86.71268585583559
110451,3681.6666666666665,,,,,,,,,,-102.6681272860659
110452,3681.7,,,,,,,,,,-93.3268172389286
110453,3681.733333333333,,,,,,,,,,-109.92108623929454
110454,3681.7666666666664,,,,,,,,,,-90.39465768551753
110455,3681.7999999999997,,,,,,,,,,-107.3942727545658
110456,3681.8333333333335,,,,,,,,,,-121.74644311754275
110457,3681.866666666667,,,,,,,,,,-124.88575171209882
110458,3681.9,,,,,,,,,,-129.23389610043486
110459,3681.9333333333334,,,,,,,,,,-131.87187890209668
110460,3681.9666666666667,,,,,,,,,,-133.84966988041768
110461,3682,,,,,,,,,,-115.5519544012717
110462,3682.0333333333333,,,,,,,,,,-132.10578218712402
110463,3682.0666666666666,,,,,,,,,,-135.5387485225858
110464,3682.1,,,,,,,,,,-141.52005231978066
110465,3682.133333333333,,,,,,,,,,-153.0496494380725
110466,3682.1666666666665,,,,,,,,,,-163.26449063087705
110467,3682.2,,,,,,,,,,-169.78721797947415
110468,3682.233333333333,,,,,,,,,,-174.64104970327972
110469,3682.2666666666664,,,,,,,,,,-175.25824791137606
110470,3682.2999999999997,,,,,,,,,,-174.0263439663458
110471,3682.3333333333335,,,,,,,,,,-149.86800544909983
110472,3682.366666666667,,,,,,,,,,-162.99115099075013
110473,3682.4,,,,,,,,,,-173.57250821776447
110474,3682.4333333333334,,,,,,,,,,-158.51807449149103
110475,3682.4666666666667,,,,,,,,,,-152.11956932919608
110476,3682.5,,,,,,,,,,-120.59680394489614
110477,3682.5333333333333,,,,,,,,,,-114.27456938985189
110478,3682.5666666666666,,,,,,,,,,-105.96153788874416
110479,3682.6,,,,,,,,,,-104.63459091173739
110480,3682.633333333333,,,,,,,,,,-100.30779443075167
110481,3682.6666666666665,,,,,,,,,,-108.71125094735798
110482,3682.7,,,,,,,,,,-123.5297435516238
110483,3682.733333333333,,,,,,,,,,-125.24690945926511
110484,3682.7666666666664,,,,,,,,,,-132.76750724108336
110485,3682.7999999999997,,,,,,,,,,-145.95496595160597
110486,3682.8333333333335,,,,,,,,,,-150.13676916151226
110487,3682.866666666667,,,,,,,,,,-155.127901562561
110488,3682.9,,,,,,,,,,-159.7302745733675
110489,3682.9333333333334,,,,,,,,,,-157.95714469839675
110490,3682.9666666666667,,,,,,,,,,-146.2574876526506
110491,3683,,,,,,,,,,-138.66791530405936
110492,3683.0333333333333,,,,,,,,,,-118.93958336076332
110493,3683.0666666666666,,,,,,,,,,-103.40394913963975
110494,3683.1,,,,,,,,,,-88.87859910535495
110495,3683.133333333333,,,,,,,,,,-72.51141565255556
110496,3683.1666666666665,,,,,,,,,,-66.5194865733144
110497,3683.2,,,,,,,,,,-43.860995818424406
110498,3683.233333333333,,,,,,,,,,-33.39098949984943
110499,3683.2666666666664,,,,,,,,,,-21.62662468160971
110500,3683.2999999999997,,,,,,,,,,-12.136850603498859
110501,3683.3333333333335,,,,,,,,,,-5.452232171586097
110502,3683.366666666667,,,,,,,,,,-5.385180437458402
110503,3683.4,,,,,,,,,,6.092516437087557
110504,3683.4333333333334,,,,,,,,,,4.798087464193068
110505,3683.4666666666667,,,,,,,,,,-13.693008983015371
110506,3683.5,,,,,,,,,,-28.877377407610613
110507,3683.5333333333333,,,,,,,,,,-40.083359265787685
110508,3683.5666666666666,,,,,,,,,,-57.89235488369621
110509,3683.6,,,,,,,,,,-78.73223750692921
110510,3683.633333333333,,,,,,,,,,-87.19614915963804
110511,3683.6666666666665,,,,,,,,,,-100.04787988939185
110512,3683.7,,,,,,,,,,-115.6217141708738
110513,3683.733333333333,,,,,,,,,,-131.06747766565883
110514,3683.7666666666664,,,,,,,,,,-136.1248529108017
110515,3683.7999999999997,,,,,,,,,,-134.09069693956235
110516,3683.8333333333335,,,,,,,,,,-120.92710616721513
110517,3683.866666666667,,,,,,,,,,-96.63235700836701
110518,3683.9,,,,,,,,,,-78.85653467709102
110519,3683.9333333333334,,,,,,,,,,-54.02184348770381
110520,3683.9666666666667,,,,,,,,,,-20.351252609932367
110521,3684,,,,,,,,,,-6.141204400175923
110522,3684.0333333333333,,,,,,,,,,13.709204798470182
110523,3684.0666666666666,,,,,,,,,,25.38085610309366
110524,3684.1,,,,,,,,,,27.645109462492698
110525,3684.133333333333,,,,,,,,,,26.550332688243998
110526,3684.1666666666665,,,,,,,,,,11.891452497534704
110527,3684.2,,,,,,,,,,-12.7797059868386
110528,3684.233333333333,,,,,,,,,,-42.14492420481359
110529,3684.2666666666664,,,,,,,,,,-48.634685315518915
110530,3684.2999999999997,,,,,,,,,,-78.20180571365401
110531,3684.3333333333335,,,,,,,,,,-101.29873225207044
110532,3684.366666666667,,,,,,,,,,-115.72712360287372
110533,3684.4,,,,,,,,,,-133.7915155624782
110534,3684.4333333333334,,,,,,,,,,-162.74620884562836
110535,3684.4666666666667,,,,,,,,,,-152.96438027716522
110536,3684.5,,,,,,,,,,-158.05828109455905
110537,3684.5333333333333,,,,,,,,,,-149.44984332905696
110538,3684.5666666666666,,,,,,,,,,-133.89626779264808
110539,3684.6,,,,,,,,,,-92.59680988421208
110540,3684.633333333333,,,,,,,,,,-46.14011807272703
110541,3684.6666666666665,,,,,,,,,,-9.642214119328429
110542,3684.7,,,,,,,,,,-21.727318260565568
110543,3684.733333333333,,,,,,,,,,-13.190336700883835
110544,3684.7666666666664,,,,,,,,,,-3.2222404900772528
110545,3684.7999999999997,,,,,,,,,,5.482337214111073
110546,3684.8333333333335,,,,,,,,,,13.993030187945928
110547,3684.866666666667,,,,,,,,,,15.576936727770182
110548,3684.9,,,,,,,,,,1.5900596673423635
110549,3684.9333333333334,,,,,,,,,,-37.3745051392441
110550,3684.9666666666667,,,,,,,,,,-70.48755841692922
110551,3685,,,,,,,,,,-86.50535238072693
110552,3685.0333333333333,,,,,,,,,,-97.86229755131966
110553,3685.0666666666666,,,,,,,,,,-103.94016516288376
110554,3685.1,,,,,,,,,,-101.99308502528004
110555,3685.133333333333,,,,,,,,,,-74.37913180648839
110556,3685.1666666666665,,,,,,,,,,-48.73445526317314
110557,3685.2,,,,,,,,,,-32.572151558698295
110558,3685.233333333333,,,,,,,,,,4.554305050673285
110559,3685.2666666666664,,,,,,,,,,20.856467301384317
110560,3685.2999999999997,,,,,,,,,,38.949547230927045
110561,3685.3333333333335,,,,,,,,,,42.114446425450524
110562,3685.366666666667,,,,,,,,,,25.358930399769076
110563,3685.4,,,,,,,,,,6.982306356642226
110564,3685.4333333333334,,,,,,,,,,-22.7134789243388
110565,3685.4666666666667,,,,,,,,,,-47.06142291466279
110566,3685.5,,,,,,,,,,-71.86424836751196
110567,3685.5333333333333,,,,,,,,,,-84.02627818093644
110568,3685.5666666666666,,,,,,,,,,-94.11159238097444
110569,3685.6,,,,,,,,,,-88.2748712301059
110570,3685.633333333333,,,,,,,,,,-53.24317218182429
110571,3685.6666666666665,,,,,,,,,,-26.319960784552016
110572,3685.7,,,,,,,,,,4.19800218085271
110573,3685.733333333333,,,,,,,,,,34.90986172648422
110574,3685.7666666666664,,,,,,,,,,55.382834569985654
110575,3685.7999999999997,,,,,,,,,,65.52250811667119
110576,3685.8333333333335,,,,,,,,,,67.19492102244021
110577,3685.866666666667,,,,,,,,,,52.7782261410241
110578,3685.9,,,,,,,,,,20.87723296071732
110579,3685.9333333333334,,,,,,,,,,-10.023990380921292
110580,3685.9666666666667,,,,,,,,,,-41.70038916298366
110581,3686,,,,,,,,,,-67.14742446132618
110582,3686.0333333333333,,,,,,,,,,-79.56463520260093
110583,3686.0666666666666,,,,,,,,,,-72.21121693536692
110584,3686.1,,,,,,,,,,-51.36568941781836
110585,3686.133333333333,,,,,,,,,,-24.499429499844506
110586,3686.1666666666665,,,,,,,,,,6.885965219829619
110587,3686.2,,,,,,,,,,28.832368956377085
110588,3686.233333333333,,,,,,,,,,42.63871713467942
110589,3686.2666666666664,,,,,,,,,,52.97209955168176
110590,3686.2999999999997,,,,,,,,,,57.03763153057646
110591,3686.3333333333335,,,,,,,,,,42.58157128759595
110592,3686.366666666667,,,,,,,,,,20.15064487862247
110593,3686.4,,,,,,,,,,-7.341414824325198
110594,3686.4333333333334,,,,,,,,,,-30.849218783677586
110595,3686.4666666666667,,,,,,,,,,-52.89507709463867
110596,3686.5,,,,,,,,,,-67.86110697124437
110597,3686.5333333333333,,,,,,,,,,-61.92121816451753
110598,3686.5666666666666,,,,,,,,,,-30.756688881863678
110599,3686.6,,,,,,,,,,-2.5205024293820304
110600,3686.633333333333,,,,,,,,,,22.41931113022916
110601,3686.6666666666665,,,,,,,,,,54.79233219856856
110602,3686.7,,,,,,,,,,65.96016646772807
110603,3686.733333333333,,,,,,,,,,80.71797166808547
110604,3686.7666666666664,,,,,,,,,,77.13754586181973
110605,3686.7999999999997,,,,,,,,,,61.93130257873381
110606,3686.8333333333335,,,,,,,,,,26.79222536889326
110607,3686.866666666667,,,,,,,,,,-8.38759208857055
110608,3686.9,,,,,,,,,,-42.72458422883718
110609,3686.9333333333334,,,,,,,,,,-62.48770152289895
110610,3686.9666666666667,,,,,,,,,,-77.36456515004845
110611,3687,,,,,,,,,,-76.07860753563521
110612,3687.0333333333333,,,,,,,,,,-56.44240467552284
110613,3687.0666666666666,,,,,,,,,,-16.90396584351833
110614,3687.1,,,,,,,,,,7.6120031553615455
110615,3687.133333333333,,,,,,,,,,35.40925151116672
110616,3687.1666666666665,,,,,,,,,,52.427288391059186
