"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","9-Oct-25.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 ","6 ","7 ","8 ","9 ","10 ","11 "
50956,1698.5,,,,,,,,-78.28320901385204
50957,1698.5333333333333,,,,,,,,-65.58233232410566
50958,1698.5666666666666,,,,,,,,-42.466155873194
50959,1698.6,,,,,,,,-19.26333706704485
50960,1698.6333333333332,,,,,,,,8.04752600283673
50961,1698.6666666666667,,,,,,,,37.26712051309891
50962,1698.7,,,,,,,,37.575194260833236
50963,1698.7333333333333,,,,,,,,39.232154611976085
50964,1698.7666666666667,,,,,,,,20.157038618580362
50965,1698.8,,,,,,,,3.624626246180585
50966,1698.8333333333333,,,,,,,,-20.704613798047987
50967,1698.8666666666666,,,,,,,,-40.84342653629806
50968,1698.8999999999999,,,,,,,,-56.285220459129754
50969,1698.9333333333334,,,,,,,,-76.83891698069031
50970,1698.9666666666667,,,,,,,,-89.50727623815519
50971,1699,,,,,,,,-101.3967393834658
50972,1699.0333333333333,,,,,,,,-92.40741128600403
50973,1699.0666666666666,,,,,,,,-62.85283435833908
50974,1699.1,,,,,,,,-19.768335540335165
50975,1699.1333333333332,,,,,,,,3.100296126959004
50976,1699.1666666666667,,,,,,,,30.919004733427865
50977,1699.2,,,,,,,,44.36400397874523
50978,1699.2333333333333,,,,,,,,53.283603564744396
50979,1699.2666666666667,,,,,,,,56.646347893130724
50980,1699.3,,,,,,,,26.902726971018076
50981,1699.3333333333333,,,,,,,,7.25857074171223
50982,1699.3666666666666,,,,,,,,4.164908144085073
50983,1699.3999999999999,,,,,,,,10.685508853804212
50984,1699.4333333333334,,,,,,,,44.16889195036939
50985,1699.4666666666667,,,,,,,,70.00570783063456
50986,1699.5,,,,,,,,84.19339488440383
50987,1699.5333333333333,,,,,,,,97.32680880118865
50988,1699.5666666666666,,,,,,,,112.50464602611697
50989,1699.6,,,,,,,,118.76148720067688
50990,1699.6333333333332,,,,,,,,96.84316480449634
50991,1699.6666666666667,,,,,,,,85.06304240162122
50992,1699.7,,,,,,,,30.03500954697821
50993,1699.7333333333333,,,,,,,,-4.118486298583599
50994,1699.7666666666667,,,,,,,,-10.769173810331864
50995,1699.8,,,,,,,,-30.73953324824037
50996,1699.8333333333333,,,,,,,,-41.33784134698915
50997,1699.8666666666666,,,,,,,,-49.961153246731605
50998,1699.8999999999999,,,,,,,,-50.18614739456775
50999,1699.9333333333334,,,,,,,,-13.933020287245837
51000,1699.9666666666667,,,,,,,,6.454404390503131
51001,1700,,,,,,,,33.82000932740126
51002,1700.0333333333333,,,,,,,,35.31981653977874
51003,1700.0666666666666,,,,,,,,48.24080584148373
51004,1700.1,,,,,,,,55.03510762169646
51005,1700.1333333333332,,,,,,,,56.92860903343358
51006,1700.1666666666667,,,,,,,,63.35529680782543
51007,1700.2,,,,,,,,62.97046687558001
51008,1700.2333333333333,,,,,,,,63.35504664650971
51009,1700.2666666666667,,,,,,,,92.97981814148746
51010,1700.3,,,,,,,,134.55133557570812
51011,1700.3333333333333,,,,,,,,131.2497933992682
51012,1700.3666666666666,,,,,,,,,-104.43276245418257
51013,1700.3999999999999,,,,,,,,,-91.93644781106312
51014,1700.4333333333334,,,,,,,,,-85.89370291323873
51015,1700.4666666666667,,,,,,,,,-70.41000256331624
51016,1700.5,,,,,,,,,-85.38752396363223
51017,1700.5333333333333,,,,,,,,,-80.18025112496193
51018,1700.5666666666666,,,,,,,,,-95.01538225990755
51019,1700.6,,,,,,,,,-86.86153727468884
51020,1700.6333333333332,,,,,,,,,-101.73123637487349
51021,1700.6666666666667,,,,,,,,,-123.72605048936178
51022,1700.7,,,,,,,,,-122.68435903852495
51023,1700.7333333333333,,,,,,,,,-124.1132435696826
51024,1700.7666666666667,,,,,,,,,-133.31409580537712
51025,1700.8,,,,,,,,,-138.69117954135842
51026,1700.8333333333333,,,,,,,,,-144.5779918057009
51027,1700.8666666666666,,,,,,,,,-143.1432328646877
51028,1700.8999999999999,,,,,,,,,-160.01652142403586
51029,1700.9333333333334,,,,,,,,,-161.51837938136183
51030,1700.9666666666667,,,,,,,,,-134.4013655308566
51031,1701,,,,,,,,,-86.199063317036
51032,1701.0333333333333,,,,,,,,,-62.710505015436446
51033,1701.0666666666666,,,,,,,,,-19.940219743700425
51034,1701.1,,,,,,,,,-2.819634244971292
51035,1701.1333333333332,,,,,,,,,8.5971114182344
51036,1701.1666666666667,,,,,,,,,25.552378299371036
51037,1701.2,,,,,,,,,39.37376039168548
51038,1701.2333333333333,,,,,,,,,49.183957339750606
51039,1701.2666666666667,,,,,,,,,56.4222753116352
51040,1701.3,,,,,,,,,63.58717275243653
51041,1701.3333333333333,,,,,,,,,72.76351443545585
51042,1701.3666666666666,,,,,,,,,69.46137064004553
51043,1701.3999999999999,,,,,,,,,64.22836870942184
51044,1701.4333333333334,,,,,,,,,57.11648977707821
51045,1701.4666666666667,,,,,,,,,39.84701418571629
51046,1701.5,,,,,,,,,21.972685509330397
51047,1701.5333333333333,,,,,,,,,7.36217282567825
51048,1701.5666666666666,,,,,,,,,-14.122405214018043
51049,1701.6,,,,,,,,,-40.978712733899975
51050,1701.6333333333332,,,,,,,,,-56.50114899743397
51051,1701.6666666666667,,,,,,,,,-68.98739182873554
51052,1701.7,,,,,,,,,-77.93793398124657
51053,1701.7333333333333,,,,,,,,,-99.4436876634966
51054,1701.7666666666667,,,,,,,,,-114.51988869850642
51055,1701.8,,,,,,,,,-119.23178780152186
51056,1701.8333333333333,,,,,,,,,-120.1806811934224
51057,1701.8666666666666,,,,,,,,,-125.5980534840702
51058,1701.8999999999999,,,,,,,,,-134.91112166790097
51059,1701.9333333333334,,,,,,,,,-145.0507524703155
51060,1701.9666666666667,,,,,,,,,-142.51601192143744
51061,1702,,,,,,,,,-144.99719469915883
51062,1702.0333333333333,,,,,,,,,-143.28755106982476
51063,1702.0666666666666,,,,,,,,,-147.61144299070463
51064,1702.1,,,,,,,,,-149.98905707803263
51065,1702.1333333333332,,,,,,,,,-129.01841674047017
51066,1702.1666666666667,,,,,,,,,-106.48241358981254
51067,1702.2,,,,,,,,,-91.49001566677074
51068,1702.2333333333333,,,,,,,,,-81.51588396934247
51069,1702.2666666666667,,,,,,,,,-51.25823238988491
51070,1702.3,,,,,,,,,-42.47886771403877
51071,1702.3333333333333,,,,,,,,,-13.17506007185694
51072,1702.3666666666666,,,,,,,,,-13.478830019779659
51073,1702.3999999999999,,,,,,,,,-8.134101928189866
51074,1702.4333333333334,,,,,,,,,10.044859291386338
51075,1702.4666666666667,,,,,,,,,25.291285462771388
51076,1702.5,,,,,,,,,34.24745393033364
51077,1702.5333333333333,,,,,,,,,50.408536352543805
51078,1702.5666666666666,,,,,,,,,77.19947069466082
51079,1702.6,,,,,,,,,81.0200060886617
51080,1702.6333333333332,,,,,,,,,77.20035326632596
51081,1702.6666666666667,,,,,,,,,72.97884527798583
51082,1702.7,,,,,,,,,56.52523713085776
51083,1702.7333333333333,,,,,,,,,26.09218124195546
51084,1702.7666666666667,,,,,,,,,-9.210618824954764
51085,1702.8,,,,,,,,,-24.31717487185147
51086,1702.8333333333333,,,,,,,,,-36.14276789552344
51087,1702.8666666666666,,,,,,,,,-50.57083774689198
51088,1702.8999999999999,,,,,,,,,-46.47981623671453
51089,1702.9333333333334,,,,,,,,,-37.46476761407426
51090,1702.9666666666667,,,,,,,,,-20.475412360761304
51091,1703,,,,,,,,,2.923756310449786
51092,1703.0333333333333,,,,,,,,,21.86390146755326
51093,1703.0666666666666,,,,,,,,,48.34071821115156
51094,1703.1,,,,,,,,,56.48865006268401
51095,1703.1333333333332,,,,,,,,,78.13724244246298
51096,1703.1666666666667,,,,,,,,,77.23505832552327
51097,1703.2,,,,,,,,,88.01398022595924
51098,1703.2333333333333,,,,,,,,,91.72420631116549
51099,1703.2666666666667,,,,,,,,,78.15995307345278
51100,1703.3,,,,,,,,,67.18229536164682
51101,1703.3333333333333,,,,,,,,,40.66639838376757
51102,1703.3666666666666,,,,,,,,,1.8691691727575872
51103,1703.3999999999999,,,,,,,,,-20.473077881250813
51104,1703.4333333333334,,,,,,,,,-38.33836314678632
51105,1703.4666666666667,,,,,,,,,-45.52803194376196
51106,1703.5,,,,,,,,,-34.33194345449853
51107,1703.5333333333333,,,,,,,,,-12.30006785711307
51108,1703.5666666666666,,,,,,,,,9.35308368163876
51109,1703.6,,,,,,,,,64.32424227549609
51110,1703.6333333333332,,,,,,,,,64.60405262480317
51111,1703.6666666666667,,,,,,,,,74.20925556595631
51112,1703.7,,,,,,,,,78.94115882461692
51113,1703.7333333333333,,,,,,,,,77.44490185046389
51114,1703.7666666666667,,,,,,,,,69.3025981190774
51115,1703.8,,,,,,,,,47.81531771423056
51116,1703.8333333333333,,,,,,,,,11.270600210854926
51117,1703.8666666666666,,,,,,,,,-17.065536511312796
51118,1703.8999999999999,,,,,,,,,-29.146100396818795
51119,1703.9333333333334,,,,,,,,,-56.132759384972985
51120,1703.9666666666667,,,,,,,,,-80.75558056659177
51121,1704,,,,,,,,,-96.57126933830303
51122,1704.0333333333333,,,,,,,,,-105.87871380329163
51123,1704.0666666666666,,,,,,,,,-119.97263079286597
51124,1704.1,,,,,,,,,-104.3035102665567
51125,1704.1333333333332,,,,,,,,,-78.18302570152214
51126,1704.1666666666667,,,,,,,,,-18.486767522188917
51127,1704.2,,,,,,,,,-1.8087728935820238
51128,1704.2333333333333,,,,,,,,,15.806395854064649
51129,1704.2666666666667,,,,,,,,,52.81316150704512
51130,1704.3,,,,,,,,,62.92170614951502
51131,1704.3333333333333,,,,,,,,,77.05352818733974
51132,1704.3666666666666,,,,,,,,,79.8860480720364
51133,1704.3999999999999,,,,,,,,,86.63610309186
51134,1704.4333333333334,,,,,,,,,75.38194322851969
51135,1704.4666666666667,,,,,,,,,65.1805556221246
51136,1704.5,,,,,,,,,45.91111083420413
51137,1704.5333333333333,,,,,,,,,1.0291719193665994
51138,1704.5666666666666,,,,,,,,,-21.763946304675024
51139,1704.6,,,,,,,,,-50.91364659607101
51140,1704.6333333333332,,,,,,,,,-66.96725207003927
51141,1704.6666666666667,,,,,,,,,-93.58462785842445
51142,1704.7,,,,,,,,,-108.56799562823579
51143,1704.7333333333333,,,,,,,,,-123.80305228084997
51144,1704.7666666666667,,,,,,,,,-140.58399040980797
51145,1704.8,,,,,,,,,-140.12667392064782
51146,1704.8333333333333,,,,,,,,,-158.45940084824764
51147,1704.8666666666666,,,,,,,,,-168.58549705956122
51148,1704.8999999999999,,,,,,,,,-162.66596589891031
51149,1704.9333333333334,,,,,,,,,-149.0421754089256
51150,1704.9666666666667,,,,,,,,,-152.00555426493588
51151,1705,,,,,,,,,-107.0657236247533
51152,1705.0333333333333,,,,,,,,,-100.22311757326035
51153,1705.0666666666666,,,,,,,,,-58.239899398383116
51154,1705.1,,,,,,,,,-40.88941195766867
51155,1705.1333333333332,,,,,,,,,-31.09500270903112
51156,1705.1666666666667,,,,,,,,,-20.60704578163436
51157,1705.2,,,,,,,,,-15.284627912046695
51158,1705.2333333333333,,,,,,,,,-0.994921174619623
51159,1705.2666666666667,,,,,,,,,10.255179728420128
51160,1705.3,,,,,,,,,10.813343798348868
51161,1705.3333333333333,,,,,,,,,17.846752999492306
51162,1705.3666666666666,,,,,,,,,36.84276046742371
51163,1705.3999999999999,,,,,,,,,44.95261787630813
51164,1705.4333333333334,,,,,,,,,37.37935161694992
51165,1705.4666666666667,,,,,,,,,31.694694026690087
51166,1705.5,,,,,,,,,27.234339942775943
51167,1705.5333333333333,,,,,,,,,13.326025745443566
51168,1705.5666666666666,,,,,,,,,2.264453178786982
51169,1705.6,,,,,,,,,-7.382030356428
51170,1705.6333333333332,,,,,,,,,-32.3045548914287
51171,1705.6666666666667,,,,,,,,,-59.62569651026945
51172,1705.7,,,,,,,,,-59.34314167149192
51173,1705.7333333333333,,,,,,,,,-79.07545931514282
51174,1705.7666666666667,,,,,,,,,-79.28628342213337
51175,1705.8,,,,,,,,,-91.0418426396174
51176,1705.8333333333333,,,,,,,,,-68.74977213017806
51177,1705.8666666666666,,,,,,,,,-42.681186128739014
51178,1705.8999999999999,,,,,,,,,-23.541791804027454
51179,1705.9333333333334,,,,,,,,,-14.641850138409756
51180,1705.9666666666667,,,,,,,,,-5.228574211578075
51181,1706,,,,,,,,,2.6046713161887016
51182,1706.0333333333333,,,,,,,,,25.757992159728964
51183,1706.0666666666666,,,,,,,,,47.21421925571807
51184,1706.1,,,,,,,,,65.05827197710471
51185,1706.1333333333332,,,,,,,,,76.83785654591944
51186,1706.1666666666667,,,,,,,,,65.19763500964433
51187,1706.2,,,,,,,,,58.406090575190255
51188,1706.2333333333333,,,,,,,,,41.56447469800081
51189,1706.2666666666667,,,,,,,,,22.567133523120248
51190,1706.3,,,,,,,,,7.841316148890356
51191,1706.3333333333333,,,,,,,,,-9.990055653947321
51192,1706.3666666666666,,,,,,,,,-14.4641214856656
51193,1706.3999999999999,,,,,,,,,-24.15072801767578
51194,1706.4333333333334,,,,,,,,,-39.15248950886275
51195,1706.4666666666667,,,,,,,,,-35.88555407912034
51196,1706.5,,,,,,,,,-19.828873649098327
51197,1706.5333333333333,,,,,,,,,-12.871000044225738
51198,1706.5666666666666,,,,,,,,,0.11343574278450186
51199,1706.6,,,,,,,,,6.223627821004446
51200,1706.6333333333332,,,,,,,,,11.938966272286677
51201,1706.6666666666667,,,,,,,,,28.189904480003836
51202,1706.7,,,,,,,,,39.67872830444605
51203,1706.7333333333333,,,,,,,,,47.906105872141474
51204,1706.7666666666667,,,,,,,,,34.61368967245562
51205,1706.8,,,,,,,,,13.44950275950518
51206,1706.8333333333333,,,,,,,,,5.191054854959581
51207,1706.8666666666666,,,,,,,,,-2.7998727344914434
51208,1706.8999999999999,,,,,,,,,-11.291594169828645
51209,1706.9333333333334,,,,,,,,,-19.81547526028142
51210,1706.9666666666667,,,,,,,,,-28.152672446979086
51211,1707,,,,,,,,,-33.471256769100265
51212,1707.0333333333333,,,,,,,,,-14.906526756042995
51213,1707.0666666666666,,,,,,,,,-7.233245566186146
51214,1707.1,,,,,,,,,-6.340529606969014
51215,1707.1333333333332,,,,,,,,,-6.380407704154982
51216,1707.1666666666667,,,,,,,,,-6.334974213339845
51217,1707.2,,,,,,,,,-7.366191322790038
51218,1707.2333333333333,,,,,,,,,-7.413390002560727
51219,1707.2666666666667,,,,,,,,,-15.85113123452202
51220,1707.3,,,,,,,,,-14.246402327176233
51221,1707.3333333333333,,,,,,,,,-8.676512529175257
51222,1707.3666666666666,,,,,,,,,-3.767886197443451
51223,1707.3999999999999,,,,,,,,,3.5218209013428834
51224,1707.4333333333334,,,,,,,,,9.938202407248328
51225,1707.4666666666667,,,,,,,,,20.229553303593164
51226,1707.5,,,,,,,,,10.60412607276102
51227,1707.5333333333333,,,,,,,,,3.788264963055447
51228,1707.5666666666666,,,,,,,,,-7.174524897790482
51229,1707.6,,,,,,,,,-17.411100137472214
51230,1707.6333333333332,,,,,,,,,-28.745351950607
51231,1707.6666666666667,,,,,,,,,-52.22356434836496
51232,1707.7,,,,,,,,,-47.121117749311544
51233,1707.7333333333333,,,,,,,,,-59.614949299726995
51234,1707.7666666666667,,,,,,,,,-64.0564543651123
51235,1707.8,,,,,,,,,-54.12370078828577
51236,1707.8333333333333,,,,,,,,,-35.40771322760678
51237,1707.8666666666666,,,,,,,,,-10.422850956933807
51238,1707.8999999999999,,,,,,,,,17.95444724169223
51239,1707.9333333333334,,,,,,,,,42.53585692482384
51240,1707.9666666666667,,,,,,,,,44.08635267924829
51241,1708,,,,,,,,,60.151075307422055
51242,1708.0333333333333,,,,,,,,,46.394685031848695
51243,1708.0666666666666,,,,,,,,,19.134330789501877
51244,1708.1,,,,,,,,,7.841375800130139
51245,1708.1333333333332,,,,,,,,,-18.45534577382607
51246,1708.1666666666667,,,,,,,,,-19.822308406794725
51247,1708.2,,,,,,,,,-57.00443877049402
51248,1708.2333333333333,,,,,,,,,-59.82135868248163
51249,1708.2666666666667,,,,,,,,,-62.104288831603895
51250,1708.3,,,,,,,,,-63.96780922041846
51251,1708.3333333333333,,,,,,,,,-50.81160988886661
51252,1708.3666666666666,,,,,,,,,-15.545981255875333
51253,1708.3999999999999,,,,,,,,,10.051981876601127
51254,1708.4333333333334,,,,,,,,,31.87464308328048
51255,1708.4666666666667,,,,,,,,,47.86350532270342
51256,1708.5,,,,,,,,,56.88554666111649
51257,1708.5333333333333,,,,,,,,,42.27371777208815
51258,1708.5666666666666,,,,,,,,,17.666064291441092
51259,1708.6,,,,,,,,,6.915864917762199
51260,1708.6333333333332,,,,,,,,,-3.9376566781443523
51261,1708.6666666666667,,,,,,,,,-20.782357798877197
51262,1708.7,,,,,,,,,-36.56096758044981
51263,1708.7333333333333,,,,,,,,,-47.509662761608276
51264,1708.7666666666667,,,,,,,,,-69.06557464815778
51265,1708.8,,,,,,,,,-72.03612941995799
51266,1708.8333333333333,,,,,,,,,-59.02556500010832
51267,1708.8666666666666,,,,,,,,,-34.84557860020034
51268,1708.8999999999999,,,,,,,,,-1.8397880216224318
51269,1708.9333333333334,,,,,,,,,20.338757702762326
51270,1708.9666666666667,,,,,,,,,22.85954063923262
51271,1709,,,,,,,,,33.78248725996728
51272,1709.0333333333333,,,,,,,,,27.225233867506493
51273,1709.0666666666666,,,,,,,,,4.1787779714437985
51274,1709.1,,,,,,,,,9.751210968828973
51275,1709.1333333333332,,,,,,,,,1.3232371328781765
51276,1709.1666666666667,,,,,,,,,-5.404659953925802
51277,1709.2,,,,,,,,,-19.466238535826193
51278,1709.2333333333333,,,,,,,,,-35.96943436436319
51279,1709.2666666666667,,,,,,,,,-51.63744063286296
51280,1709.3,,,,,,,,,-78.09541896028867
51281,1709.3333333333333,,,,,,,,,-77.94429645544301
51282,1709.3666666666666,,,,,,,,,-43.90414659189468
51283,1709.3999999999999,,,,,,,,,13.137381817875417
51284,1709.4333333333334,,,,,,,,,37.27635594686232
51285,1709.4666666666667,,,,,,,,,49.163129040532674
51286,1709.5,,,,,,,,,45.984425488758106
51287,1709.5333333333333,,,,,,,,,41.351672107822736
51288,1709.5666666666666,,,,,,,,,22.378403361108944
51289,1709.6,,,,,,,,,7.249113880824906
51290,1709.6333333333332,,,,,,,,,-3.8866902908580814
51291,1709.6666666666667,,,,,,,,,-16.753153529348353
51292,1709.7,,,,,,,,,-27.624431006543887
51293,1709.7333333333333,,,,,,,,,-46.10130347596492
51294,1709.7666666666667,,,,,,,,,-57.55117953204443
51295,1709.8,,,,,,,,,-44.35693686140403
51296,1709.8333333333333,,,,,,,,,-63.793269911820985
51297,1709.8666666666666,,,,,,,,,-71.07940270152625
51298,1709.8999999999999,,,,,,,,,-72.8769129882764
51299,1709.9333333333334,,,,,,,,,-65.11105158652069
51300,1709.9666666666667,,,,,,,,,-48.006972485227074
51301,1710,,,,,,,,,16.537641195795757
51302,1710.0333333333333,,,,,,,,,6.5166866399920735
51303,1710.0666666666666,,,,,,,,,3.8870754466188724
51304,1710.1,,,,,,,,,3.7481275417644424
51305,1710.1333333333332,,,,,,,,,4.215089712693667
51306,1710.1666666666667,,,,,,,,,40.51270706481752
51307,1710.2,,,,,,,,,68.38339873820978
51308,1710.2333333333333,,,,,,,,,79.61577055314937
51309,1710.2666666666667,,,,,,,,,82.00203395218003
51310,1710.3,,,,,,,,,73.83127520869692
51311,1710.3333333333333,,,,,,,,,40.80508734521332
51312,1710.3666666666666,,,,,,,,,16.60245377868416
51313,1710.3999999999999,,,,,,,,,5.694263579466231
51314,1710.4333333333334,,,,,,,,,0.19349809334664955
51315,1710.4666666666667,,,,,,,,,-9.972178596256379
51316,1710.5,,,,,,,,,-46.97650766093308
51317,1710.5333333333333,,,,,,,,,-55.047184035312064
51318,1710.5666666666666,,,,,,,,,-51.929493438883824
51319,1710.6,,,,,,,,,-31.821000714422993
51320,1710.6333333333332,,,,,,,,,-15.852583769164124
51321,1710.6666666666667,,,,,,,,,15.602827213696374
51322,1710.7,,,,,,,,,29.661114376376638
51323,1710.7333333333333,,,,,,,,,55.05835071170638
51324,1710.7666666666667,,,,,,,,,72.48847202049728
51325,1710.8,,,,,,,,,76.72210454819806
51326,1710.8333333333333,,,,,,,,,85.56826950047068
51327,1710.8666666666666,,,,,,,,,79.51573221542404
51328,1710.8999999999999,,,,,,,,,65.79092861928409
51329,1710.9333333333334,,,,,,,,,44.60098074342163
51330,1710.9666666666667,,,,,,,,,35.1397511454643
51331,1711,,,,,,,,,1.9214242590957238
51332,1711.0333333333333,,,,,,,,,-18.016880297770946
51333,1711.0666666666666,,,,,,,,,-37.227811518103856
51334,1711.1,,,,,,,,,-35.043213719439684
51335,1711.1333333333332,,,,,,,,,-41.393987291465805
51336,1711.1666666666667,,,,,,,,,-27.32704290048202
51337,1711.2,,,,,,,,,7.205356741482013
51338,1711.2333333333333,,,,,,,,,40.38822049624134
51339,1711.2666666666667,,,,,,,,,61.65159424056564
51340,1711.3,,,,,,,,,72.95828641100142
51341,1711.3333333333333,,,,,,,,,76.7254544478707
51342,1711.3666666666666,,,,,,,,,70.87678609854963
51343,1711.3999999999999,,,,,,,,,67.84448971823329
51344,1711.4333333333334,,,,,,,,,47.17007699578358
51345,1711.4666666666667,,,,,,,,,33.27637745605672
51346,1711.5,,,,,,,,,12.551890375178758
51347,1711.5333333333333,,,,,,,,,7.103390927843936
51348,1711.5666666666666,,,,,,,,,-4.647886952587439
51349,1711.6,,,,,,,,,-37.37410493815223
51350,1711.6333333333332,,,,,,,,,-43.400261792520176
51351,1711.6666666666667,,,,,,,,,-39.0693443371671
51352,1711.7,,,,,,,,,-27.345931841694654
51353,1711.7333333333333,,,,,,,,,7.7746446685812245
51354,1711.7666666666667,,,,,,,,,18.45980011907282
51355,1711.8,,,,,,,,,52.82837036684997
51356,1711.8333333333333,,,,,,,,,62.68067307377403
51357,1711.8666666666666,,,,,,,,,84.48459212848033
51358,1711.8999999999999,,,,,,,,,88.73087958749385
51359,1711.9333333333334,,,,,,,,,91.65984122283814
51360,1711.9666666666667,,,,,,,,,77.90709398632316
51361,1712,,,,,,,,,67.01731413463523
51362,1712.0333333333333,,,,,,,,,46.150554361043724
51363,1712.0666666666666,,,,,,,,,35.82203681367391
51364,1712.1,,,,,,,,,26.372241854385887
51365,1712.1333333333332,,,,,,,,,13.813905078489363
51366,1712.1666666666667,,,,,,,,,0.08248982210246113
51367,1712.2,,,,,,,,,-50.717534551029935
51368,1712.2333333333333,,,,,,,,,-58.686070109537724
51369,1712.2666666666667,,,,,,,,,-65.43642754438721
51370,1712.3,,,,,,,,,-70.7488236066657
51371,1712.3333333333333,,,,,,,,,-68.62190515688155
51372,1712.3666666666666,,,,,,,,,,50.0532772981136
51373,1712.3999999999999,,,,,,,,,,48.30277206847713
51374,1712.4333333333334,,,,,,,,,,26.87116863654127
51375,1712.4666666666667,,,,,,,,,,50.408678554869226
51376,1712.5,,,,,,,,,,56.00311532855894
51377,1712.5333333333333,,,,,,,,,,60.154441475933886
51378,1712.5666666666666,,,,,,,,,,51.935581498594175
51379,1712.6,,,,,,,,,,34.99282785183056
51380,1712.6333333333332,,,,,,,,,,19.94876531739965
51381,1712.6666666666667,,,,,,,,,,12.50125403625471
51382,1712.7,,,,,,,,,,6.489645970785209
51383,1712.7333333333333,,,,,,,,,,-10.020052129377763
51384,1712.7666666666667,,,,,,,,,,-50.12424660641121
51385,1712.8,,,,,,,,,,-61.769198843490514
51386,1712.8333333333333,,,,,,,,,,-70.91145759333479
51387,1712.8666666666666,,,,,,,,,,-60.25435096384516
51388,1712.8999999999999,,,,,,,,,,-57.54851992579432
51389,1712.9333333333334,,,,,,,,,,-54.12304767822271
51390,1712.9666666666667,,,,,,,,,,-62.33425369828307
51391,1713,,,,,,,,,,-74.91747717037286
51392,1713.0333333333333,,,,,,,,,,-75.8870607971616
51393,1713.0666666666666,,,,,,,,,,-70.1148419975523
51394,1713.1,,,,,,,,,,-22.35900065620176
51395,1713.1333333333332,,,,,,,,,,13.522022263481244
51396,1713.1666666666667,,,,,,,,,,44.744375870871565
51397,1713.2,,,,,,,,,,62.57881162720877
51398,1713.2333333333333,,,,,,,,,,63.39236877033065
51399,1713.2666666666667,,,,,,,,,,52.703545760816176
51400,1713.3,,,,,,,,,,16.629441919996218
51401,1713.3333333333333,,,,,,,,,,8.191239941617992
51402,1713.3666666666666,,,,,,,,,,4.409251118436987
51403,1713.3999999999999,,,,,,,,,,9.386352516637
51404,1713.4333333333334,,,,,,,,,,6.8529677458107185
51405,1713.4666666666667,,,,,,,,,,-48.177842016144766
51406,1713.5,,,,,,,,,,-51.9963214481019
51407,1713.5333333333333,,,,,,,,,,-57.27299201853974
51408,1713.5666666666666,,,,,,,,,,-61.54126518719377
51409,1713.6,,,,,,,,,,-49.03936851866784
51410,1713.6333333333332,,,,,,,,,,-9.220922760710087
51411,1713.6666666666667,,,,,,,,,,26.40055727220884
51412,1713.7,,,,,,,,,,,
51413,1713.7333333333333,,,,,,,,,,,
51414,1713.7666666666667,,,,,,,,,,,
51415,1713.8,,,,,,,,,,,
51416,1713.8333333333333,,,,,,,,,,,
51417,1713.8666666666666,,,,,,,,,,,
51418,1713.8999999999999,,,,,,,,,,,
51419,1713.9333333333334,,,,,,,,,,,
51420,1713.9666666666667,,,,,,,,,,,
51421,1714,,,,,,,,,,,
51422,1714.0333333333333,,,,,,,,,,,
51423,1714.0666666666666,,,,,,,,,,,
51424,1714.1,,,,,,,,,,,
51425,1714.1333333333332,,,,,,,,,,,
51426,1714.1666666666667,,,,,,,,,,,
51427,1714.2,,,,,,,,,,,
51428,1714.2333333333333,,,,,,,,,,,
51429,1714.2666666666667,,,,,,,,,,,
51430,1714.3,,,,,,,,,,,
51431,1714.3333333333333,,,,,,,,,,,
51432,1714.3666666666666,,,,,,,,,,,
51433,1714.3999999999999,,,,,,,,,,,
51434,1714.4333333333334,,,,,,,,,,,
51435,1714.4666666666667,,,,,,,,,,,
51436,1714.5,,,,,,,,,,,
51437,1714.5333333333333,,,,,,,,,,,
51438,1714.5666666666666,,,,,,,,,,,
51439,1714.6,,,,,,,,,,,
51440,1714.6333333333332,,,,,,,,,,,
51441,1714.6666666666667,,,,,,,,,,,
51442,1714.7,,,,,,,,,,,
51443,1714.7333333333333,,,,,,,,,,,
51444,1714.7666666666667,,,,,,,,,,,
51445,1714.8,,,,,,,,,,,
51446,1714.8333333333333,,,,,,,,,,,
51447,1714.8666666666666,,,,,,,,,,,
51448,1714.8999999999999,,,,,,,,,,,
51449,1714.9333333333334,,,,,,,,,,,
51450,1714.9666666666667,,,,,,,,,,,
51451,1715,,,,,,,,,,,
51452,1715.0333333333333,,,,,,,,,,,
51453,1715.0666666666666,,,,,,,,,,,
51454,1715.1,,,,,,,,,,,
51455,1715.1333333333332,,,,,,,,,,,
51456,1715.1666666666667,,,,,,,,,,,
51457,1715.2,,,,,,,,,,,
51458,1715.2333333333333,,,,,,,,,,,
51459,1715.2666666666667,,,,,,,,,,,
51460,1715.3,,,,,,,,,,,
51461,1715.3333333333333,,,,,,,,,,,
51462,1715.3666666666666,,,,,,,,,,,
51463,1715.3999999999999,,,,,,,,,,,
51464,1715.4333333333334,,,,,,,,,,,
51465,1715.4666666666667,,,,,,,,,,,
51466,1715.5,,,,,,,,,,,
51467,1715.5333333333333,,,,,,,,,,,
51468,1715.5666666666666,,,,,,,,,,,
51469,1715.6,,,,,,,,,,,
51470,1715.6333333333332,,,,,,,,,,,
51471,1715.6666666666667,,,,,,,,,,,
51472,1715.7,,,,,,,,,,,
51473,1715.7333333333333,,,,,,,,,,,
51474,1715.7666666666667,,,,,,,,,,,
51475,1715.8,,,,,,,,,,,
