"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","24-Sept-24.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 ","6 ","7 ","8 ","9 ","10 ","11 ","12 ","13 ","14 ","15 ","16 "
37766,1258.8333333333333,,,,,,,,,,,,,,,,
37767,1258.8666666666666,,,,,,,,,,,,,,,,
37768,1258.9,,,,,,,,,,,,,,,,
37769,1258.9333333333334,,,,,,,,,,,,,,,,
37770,1258.9666666666667,,,,,,,,,,,,,,,,
37771,1259,,,,,,,,,,,,,,,,
37772,1259.0333333333333,,,,,,,,,,,,,,,,
37773,1259.0666666666666,,,,,,,,,,,,,,,,
37774,1259.1,,,,,,,,,,,-154.15622343035955
37775,1259.1333333333332,,,,,,,,,,,-152.36194612606235
37776,1259.1666666666667,,,,,,,,,,,-156.19106061259563
37777,1259.2,,,,,,,,,,,-150.52420411638477
37778,1259.2333333333333,,,,,,,,,,,-142.47442634960586
37779,1259.2666666666667,,,,,,,,,,,-138.77476503468785
37780,1259.3,,,,,,,,,,,-125.0462120917587
37781,1259.3333333333333,,,,,,,,,,,-124.6955762712707
37782,1259.3666666666666,,,,,,,,,,,-126.72118730343715
37783,1259.4,,,,,,,,,,,-127.47296596005413
37784,1259.4333333333334,,,,,,,,,,,-128.65201512677
37785,1259.4666666666667,,,,,,,,,,,-130.28589425296724
37786,1259.5,,,,,,,,,,,-127.50220424617757
37787,1259.5333333333333,,,,,,,,,,,-125.99199538264735
37788,1259.5666666666666,,,,,,,,,,,-127.71329009531064
37789,1259.6,,,,,,,,,,,-126.9800148641128
37790,1259.6333333333332,,,,,,,,,,,-129.157131158551
37791,1259.6666666666667,,,,,,,,,,,-127.87519222630627
37792,1259.7,,,,,,,,,,,-123.65891083600359
37793,1259.7333333333333,,,,,,,,,,,-127.71448727126325
37794,1259.7666666666667,,,,,,,,,,,-132.6809580856921
37795,1259.8,,,,,,,,,,,-133.85539611680045
37796,1259.8333333333333,,,,,,,,,,,-155.96530892132233
37797,1259.8666666666666,,,,,,,,,,,-166.87564154282498
37798,1259.9,,,,,,,,,,,-167.79574890313867
37799,1259.9333333333334,,,,,,,,,,,-149.6299518246148
37800,1259.9666666666667,,,,,,,,,,,-125.60836798423824
37801,1260,,,,,,,,,,,-120.28701664510376
37802,1260.0333333333333,,,,,,,,,,,-112.77429408413302
37803,1260.0666666666666,,,,,,,,,,,-115.31599105012917
37804,1260.1,,,,,,,,,,,-70.00790880092757
37805,1260.1333333333332,,,,,,,,,,,-49.21591920566764
37806,1260.1666666666667,,,,,,,,,,,-56.861587447567665
37807,1260.2,,,,,,,,,,,-45.54530006115142
37808,1260.2333333333333,,,,,,,,,,,-56.514866339002154
37809,1260.2666666666667,,,,,,,,,,,-74.22373779938928
37810,1260.3,,,,,,,,,,,-97.0598411734933
37811,1260.3333333333333,,,,,,,,,,,-119.27859171800277
37812,1260.3666666666666,,,,,,,,,,,-138.0602190328521
37813,1260.4,,,,,,,,,,,-151.96498987720545
37814,1260.4333333333334,,,,,,,,,,,,11.49970448649542
37815,1260.4666666666667,,,,,,,,,,,,24.913130259760447
37816,1260.5,,,,,,,,,,,,50.036155736568425
37817,1260.5333333333333,,,,,,,,,,,,46.44920365247688
37818,1260.5666666666666,,,,,,,,,,,,29.229429346904407
37819,1260.6,,,,,,,,,,,,24.763790750987557
37820,1260.6333333333332,,,,,,,,,,,,17.17809018595377
37821,1260.6666666666667,,,,,,,,,,,,19.908129969052197
37822,1260.7,,,,,,,,,,,,31.671582633254204
37823,1260.7333333333333,,,,,,,,,,,,30.993321264001597
37824,1260.7666666666667,,,,,,,,,,,,38.57643471712157
37825,1260.8,,,,,,,,,,,,37.69889583308478
37826,1260.8333333333333,,,,,,,,,,,,32.02201338810701
37827,1260.8666666666666,,,,,,,,,,,,40.62655240854496
37828,1260.9,,,,,,,,,,,,59.16055753109002
37829,1260.9333333333334,,,,,,,,,,,,85.55944264703182
37830,1260.9666666666667,,,,,,,,,,,,92.17675144848263
37831,1261,,,,,,,,,,,,116.86299772314507
37832,1261.0333333333333,,,,,,,,,,,,169.59287502559545
37833,1261.0666666666666,,,,,,,,,,,,168.6029013068002
37834,1261.1,,,,,,,,,,,,-137.34516145788484
37835,1261.1333333333332,,,,,,,,,,,,-153.45014163766498
37836,1261.1666666666667,,,,,,,,,,,,-71.95581034092088
37837,1261.2,,,,,,,,,,,,-100.08185265798973
37838,1261.2333333333333,,,,,,,,,,,,-75.9819252578757
37839,1261.2666666666667,,,,,,,,,,,,-69.27622635702934
37840,1261.3,,,,,,,,,,,,-80.14475925332822
37841,1261.3333333333333,,,,,,,,,,,,-99.4091587049086
37842,1261.3666666666666,,,,,,,,,,,,-88.62739017450282
37843,1261.4,,,,,,,,,,,,-129.2639765001938
37844,1261.4333333333334,,,,,,,,,,,,,,,,
37845,1261.4666666666667,,,,,,,,,,,,,,,,
37846,1261.5,,,,,,,,,,,,,,,,
37847,1261.5333333333333,,,,,,,,,,,,,,,,
37848,1261.5666666666666,,,,,,,,,,,,,88.37117075181055
37849,1261.6,,,,,,,,,,,,,46.03718286326846
37850,1261.6333333333332,,,,,,,,,,,,,-54.52058540952056
37851,1261.6666666666667,,,,,,,,,,,,,-104.06052614924364
37852,1261.7,,,,,,,,,,,,,-91.07809109849845
37853,1261.7333333333333,,,,,,,,,,,,,-81.59071006688171
37854,1261.7666666666667,,,,,,,,,,,,,-93.02304495384517
37855,1261.8,,,,,,,,,,,,,-86.98176226351642
37856,1261.8333333333333,,,,,,,,,,,,,-102.41992524434194
37857,1261.8666666666666,,,,,,,,,,,,,-104.09178580422642
37858,1261.9,,,,,,,,,,,,,-92.49332901694278
37859,1261.9333333333334,,,,,,,,,,,,,-71.87858861198579
37860,1261.9666666666667,,,,,,,,,,,,,-69.4422122513153
37861,1262,,,,,,,,,,,,,-63.20792872389436
37862,1262.0333333333333,,,,,,,,,,,,,-50.706529276060124
37863,1262.0666666666666,,,,,,,,,,,,,-32.97475179984264
37864,1262.1,,,,,,,,,,,,,,-31.363877528307473
37865,1262.1333333333332,,,,,,,,,,,,,,-19.840241461880318
37866,1262.1666666666667,,,,,,,,,,,,,,-40.20986761765227
37867,1262.2,,,,,,,,,,,,,,-16.808763112788586
37868,1262.2333333333333,,,,,,,,,,,,,,6.3908653413670615
37869,1262.2666666666667,,,,,,,,,,,,,,-0.8737199642431671
37870,1262.3,,,,,,,,,,,,,,-17.110746345160315
37871,1262.3333333333333,,,,,,,,,,,,,,18.069109150368217
37872,1262.3666666666666,,,,,,,,,,,,,,32.639540144918605
37873,1262.4,,,,,,,,,,,,,,40.1091428570594
37874,1262.4333333333334,,,,,,,,,,,,,,,-25.16819531999698
37875,1262.4666666666667,,,,,,,,,,,,,,,-9.489271619431468
37876,1262.5,,,,,,,,,,,,,,,0.8147746832115904
37877,1262.5333333333333,,,,,,,,,,,,,,,14.43614969512475
37878,1262.5666666666666,,,,,,,,,,,,,,,28.44992300513839
37879,1262.6,,,,,,,,,,,,,,,46.12054554228632
37880,1262.6333333333332,,,,,,,,,,,,,,,68.77429675739785
37881,1262.6666666666667,,,,,,,,,,,,,,,85.28492221938214
37882,1262.7,,,,,,,,,,,,,,,82.40041975636129
37883,1262.7333333333333,,,,,,,,,,,,,,,108.78438356541979
37884,1262.7666666666667,,,,,,,,,,,,,,,125.92634174243524
37885,1262.8,,,,,,,,,,,,,,,136.61409861528722
37886,1262.8333333333333,,,,,,,,,,,,,,,135.65828632770257
37887,1262.8666666666666,,,,,,,,,,,,,,,137.76596242943958
37888,1262.9,,,,,,,,,,,,,,,121.45060546431999
37889,1262.9333333333334,,,,,,,,,,,,,,,116.76932778236443
37890,1262.9666666666667,,,,,,,,,,,,,,,106.14890014592531
37891,1263,,,,,,,,,,,,,,,80.37955974090215
37892,1263.0333333333333,,,,,,,,,,,,,,,60.62589529192198
37893,1263.0666666666666,,,,,,,,,,,,,,,24.54046021944892
37894,1263.1,,,,,,,,,,,,,,,5.9871310118778895
37895,1263.1333333333332,,,,,,,,,,,,,,,-30.88506867585592
37896,1263.1666666666667,,,,,,,,,,,,,,,-43.92391067305308
37897,1263.2,,,,,,,,,,,,,,,-50.752634183849324
37898,1263.2333333333333,,,,,,,,,,,,,,,-38.18238304691836
37899,1263.2666666666667,,,,,,,,,,,,,,,-10.563313711293382
37900,1263.3,,,,,,,,,,,,,,,13.063303709850159
37901,1263.3333333333333,,,,,,,,,,,,,,,34.696647842761614
37902,1263.3666666666666,,,,,,,,,,,,,,,60.2431356620156
37903,1263.4,,,,,,,,,,,,,,,101.3942281602435
37904,1263.4333333333334,,,,,,,,,,,,,,,107.27052916169832
37905,1263.4666666666667,,,,,,,,,,,,,,,141.44211816830068
37906,1263.5,,,,,,,,,,,,,,,141.21911628061864
37907,1263.5333333333333,,,,,,,,,,,,,,,153.94072203891542
37908,1263.5666666666666,,,,,,,,,,,,,,,138.80588861578812
37909,1263.6,,,,,,,,,,,,,,,123.10065741517325
37910,1263.6333333333332,,,,,,,,,,,,,,,106.08006416679353
37911,1263.6666666666667,,,,,,,,,,,,,,,53.552321758371534
37912,1263.7,,,,,,,,,,,,,,,52.046658246093266
37913,1263.7333333333333,,,,,,,,,,,,,,,2.8122577408093123
37914,1263.7666666666667,,,,,,,,,,,,,,,-8.969999921175193
37915,1263.8,,,,,,,,,,,,,,,-42.200632340446944
37916,1263.8333333333333,,,,,,,,,,,,,,,-36.3555940428776
37917,1263.8666666666666,,,,,,,,,,,,,,,-17.8184802472559
37918,1263.9,,,,,,,,,,,,,,,-12.193111227510869
37919,1263.9333333333334,,,,,,,,,,,,,,,15.689211287559461
37920,1263.9666666666667,,,,,,,,,,,,,,,62.230324751112455
37921,1264,,,,,,,,,,,,,,,84.71430719371162
37922,1264.0333333333333,,,,,,,,,,,,,,,101.46585065627588
37923,1264.0666666666666,,,,,,,,,,,,,,,110.16578438501581
37924,1264.1,,,,,,,,,,,,,,,133.14784549906773
37925,1264.1333333333332,,,,,,,,,,,,,,,109.10644445601714
37926,1264.1666666666667,,,,,,,,,,,,,,,87.7139625134895
37927,1264.2,,,,,,,,,,,,,,,61.71076436059822
37928,1264.2333333333333,,,,,,,,,,,,,,,28.75715474180092
37929,1264.2666666666667,,,,,,,,,,,,,,,-8.905763760477281
37930,1264.3,,,,,,,,,,,,,,,-19.614696989037625
37931,1264.3333333333333,,,,,,,,,,,,,,,-67.88409751048498
37932,1264.3666666666666,,,,,,,,,,,,,,,-71.39763330405773
37933,1264.4,,,,,,,,,,,,,,,-48.14283729919503
37934,1264.4333333333334,,,,,,,,,,,,,,,-23.831726990316827
37935,1264.4666666666667,,,,,,,,,,,,,,,-12.968305823963474
37936,1264.5,,,,,,,,,,,,,,,0.6718446899737046
37937,1264.5333333333333,,,,,,,,,,,,,,,44.99021434271877
37938,1264.5666666666666,,,,,,,,,,,,,,,55.09395782878623
37939,1264.6,,,,,,,,,,,,,,,89.23222955230686
37940,1264.6333333333332,,,,,,,,,,,,,,,111.26913539894089
37941,1264.6666666666667,,,,,,,,,,,,,,,113.89155851019838
37942,1264.7,,,,,,,,,,,,,,,111.6837499203994
37943,1264.7333333333333,,,,,,,,,,,,,,,105.32636632647325
37944,1264.7666666666667,,,,,,,,,,,,,,,77.48324800656536
37945,1264.8,,,,,,,,,,,,,,,37.203908896209924
37946,1264.8333333333333,,,,,,,,,,,,,,,11.219043529392978
37947,1264.8666666666666,,,,,,,,,,,,,,,-39.08990102264148
37948,1264.9,,,,,,,,,,,,,,,-66.12899534838974
37949,1264.9333333333334,,,,,,,,,,,,,,,-61.63495416956452
37950,1264.9666666666667,,,,,,,,,,,,,,,-27.58914867625322
37951,1265,,,,,,,,,,,,,,,-12.623514631763957
37952,1265.0333333333333,,,,,,,,,,,,,,,17.49219328014439
37953,1265.0666666666666,,,,,,,,,,,,,,,37.57002487424109
37954,1265.1,,,,,,,,,,,,,,,84.85971185209992
37955,1265.1333333333332,,,,,,,,,,,,,,,102.4763636851414
37956,1265.1666666666667,,,,,,,,,,,,,,,98.29275280327168
37957,1265.2,,,,,,,,,,,,,,,104.44250721057014
37958,1265.2333333333333,,,,,,,,,,,,,,,85.7620087020706
37959,1265.2666666666667,,,,,,,,,,,,,,,55.08946601492495
37960,1265.3,,,,,,,,,,,,,,,27.634177553467552
37961,1265.3333333333333,,,,,,,,,,,,,,,-18.381500263272134
37962,1265.3666666666666,,,,,,,,,,,,,,,-66.55902666756182
37963,1265.4,,,,,,,,,,,,,,,-76.34359593932619
37964,1265.4333333333334,,,,,,,,,,,,,,,-69.94235728007317
37965,1265.4666666666667,,,,,,,,,,,,,,,-50.438469016929055
37966,1265.5,,,,,,,,,,,,,,,-2.1023438724527868
37967,1265.5333333333333,,,,,,,,,,,,,,,22.39628436254204
37968,1265.5666666666666,,,,,,,,,,,,,,,51.62181154327689
37969,1265.6,,,,,,,,,,,,,,,73.7014826066965
37970,1265.6333333333332,,,,,,,,,,,,,,,90.34303020166884
37971,1265.6666666666667,,,,,,,,,,,,,,,107.13779258059841
37972,1265.7,,,,,,,,,,,,,,,104.17174591720197
37973,1265.7333333333333,,,,,,,,,,,,,,,102.06711004216393
37974,1265.7666666666667,,,,,,,,,,,,,,,81.14283121212294
37975,1265.8,,,,,,,,,,,,,,,35.09229247406737
37976,1265.8333333333333,,,,,,,,,,,,,,,4.164357044766669
37977,1265.8666666666666,,,,,,,,,,,,,,,-40.933744888354994
37978,1265.9,,,,,,,,,,,,,,,-65.44997550600769
37979,1265.9333333333334,,,,,,,,,,,,,,,-96.64300859800787
37980,1265.9666666666667,,,,,,,,,,,,,,,-99.46559860856757
37981,1266,,,,,,,,,,,,,,,-81.16379923823796
37982,1266.0333333333333,,,,,,,,,,,,,,,-52.54936886295962
37983,1266.0666666666666,,,,,,,,,,,,,,,-25.597893290627656
37984,1266.1,,,,,,,,,,,,,,,38.352205427402104
37985,1266.1333333333332,,,,,,,,,,,,,,,47.49274693752369
37986,1266.1666666666667,,,,,,,,,,,,,,,76.99189185473226
37987,1266.2,,,,,,,,,,,,,,,96.08487948795393
37988,1266.2333333333333,,,,,,,,,,,,,,,105.34990180819155
37989,1266.2666666666667,,,,,,,,,,,,,,,101.33826794207175
37990,1266.3,,,,,,,,,,,,,,,82.77370829974787
37991,1266.3333333333333,,,,,,,,,,,,,,,42.694980050242435
37992,1266.3666666666666,,,,,,,,,,,,,,,15.362729879881481
37993,1266.4,,,,,,,,,,,,,,,-50.39044787585736
37994,1266.4333333333334,,,,,,,,,,,,,,,-73.02053119783342
37995,1266.4666666666667,,,,,,,,,,,,,,,-81.50083685527878
37996,1266.5,,,,,,,,,,,,,,,-114.20168474699604
37997,1266.5333333333333,,,,,,,,,,,,,,,-112.35693468707639
37998,1266.5666666666666,,,,,,,,,,,,,,,-114.52737697696288
37999,1266.6,,,,,,,,,,,,,,,-88.9422082648122
38000,1266.6333333333332,,,,,,,,,,,,,,,-44.35748806653904
38001,1266.6666666666667,,,,,,,,,,,,,,,-10.68383519660606
38002,1266.7,,,,,,,,,,,,,,,7.1910096481437265
38003,1266.7333333333333,,,,,,,,,,,,,,,39.42137904874567
38004,1266.7666666666667,,,,,,,,,,,,,,,39.67728289469702
38005,1266.8,,,,,,,,,,,,,,,64.76126264642232
38006,1266.8333333333333,,,,,,,,,,,,,,,96.54296157284766
38007,1266.8666666666666,,,,,,,,,,,,,,,71.77888622559843
38008,1266.9,,,,,,,,,,,,,,,49.54636755974185
38009,1266.9333333333334,,,,,,,,,,,,,,,30.30100457136447
38010,1266.9666666666667,,,,,,,,,,,,,,,6.395302048306325
38011,1267,,,,,,,,,,,,,,,-21.943168733014005
38012,1267.0333333333333,,,,,,,,,,,,,,,-51.399051579950005
38013,1267.0666666666666,,,,,,,,,,,,,,,-128.74184845274686
38014,1267.1,,,,,,,,,,,,,,,-140.7282694221079
38015,1267.1333333333332,,,,,,,,,,,,,,,-146.29166497617592
38016,1267.1666666666667,,,,,,,,,,,,,,,-141.63570578736886
38017,1267.2,,,,,,,,,,,,,,,-136.26631151735614
38018,1267.2333333333333,,,,,,,,,,,,,,,-94.79302758425088
38019,1267.2666666666667,,,,,,,,,,,,,,,-56.86661956248812
38020,1267.3,,,,,,,,,,,,,,,-33.97721651707389
38021,1267.3333333333333,,,,,,,,,,,,,,,-12.1826583435303
38022,1267.3666666666666,,,,,,,,,,,,,,,48.52305064808097
38023,1267.4,,,,,,,,,,,,,,,61.010932001374535
38024,1267.4333333333334,,,,,,,,,,,,,,,85.69078937489496
38025,1267.4666666666667,,,,,,,,,,,,,,,100.81551107888022
38026,1267.5,,,,,,,,,,,,,,,101.58349326275064
38027,1267.5333333333333,,,,,,,,,,,,,,,90.21432801208596
38028,1267.5666666666666,,,,,,,,,,,,,,,79.62589208518119
38029,1267.6,,,,,,,,,,,,,,,62.001249013040834
38030,1267.6333333333332,,,,,,,,,,,,,,,39.49771330106215
38031,1267.6666666666667,,,,,,,,,,,,,,,7.390419074942732
38032,1267.7,,,,,,,,,,,,,,,-34.450944389567624
38033,1267.7333333333333,,,,,,,,,,,,,,,-50.57635266732446
38034,1267.7666666666667,,,,,,,,,,,,,,,-58.270817335575856
38035,1267.8,,,,,,,,,,,,,,,-51.250620441219766
38036,1267.8333333333333,,,,,,,,,,,,,,,-41.75622179772073
38037,1267.8666666666666,,,,,,,,,,,,,,,1.7347692443766132
38038,1267.9,,,,,,,,,,,,,,,22.148618733898292
38039,1267.9333333333334,,,,,,,,,,,,,,,48.420895550161006
38040,1267.9666666666667,,,,,,,,,,,,,,,56.51257501146173
38041,1268,,,,,,,,,,,,,,,64.51765557450773
38042,1268.0333333333333,,,,,,,,,,,,,,,59.80184152359826
38043,1268.0666666666666,,,,,,,,,,,,,,,58.27184160635505
38044,1268.1,,,,,,,,,,,,,,,47.47225914275268
38045,1268.1333333333332,,,,,,,,,,,,,,,19.557507953094117
38046,1268.1666666666667,,,,,,,,,,,,,,,-0.8226811673506896
38047,1268.2,,,,,,,,,,,,,,,-3.0324091743790262
38048,1268.2333333333333,,,,,,,,,,,,,,,-12.5627374690925
38049,1268.2666666666667,,,,,,,,,,,,,,,-46.159922768341566
38050,1268.3,,,,,,,,,,,,,,,-57.65711189425756
38051,1268.3333333333333,,,,,,,,,,,,,,,-56.44656834693895
38052,1268.3666666666666,,,,,,,,,,,,,,,-50.96419379877076
38053,1268.4,,,,,,,,,,,,,,,-40.373471149643954
38054,1268.4333333333334,,,,,,,,,,,,,,,-16.95668964510327
38055,1268.4666666666667,,,,,,,,,,,,,,,4.713765812034295
38056,1268.5,,,,,,,,,,,,,,,13.866345410125943
38057,1268.5333333333333,,,,,,,,,,,,,,,42.12052437543313
38058,1268.5666666666666,,,,,,,,,,,,,,,58.87068633086917
38059,1268.6,,,,,,,,,,,,,,,65.16329703072691
38060,1268.6333333333332,,,,,,,,,,,,,,,78.35250700740167
38061,1268.6666666666667,,,,,,,,,,,,,,,93.67566643428488
38062,1268.7,,,,,,,,,,,,,,,74.26917468450688
38063,1268.7333333333333,,,,,,,,,,,,,,,45.99846400608575
38064,1268.7666666666667,,,,,,,,,,,,,,,11.65865962248903
38065,1268.8,,,,,,,,,,,,,,,-9.80333864734172
38066,1268.8333333333333,,,,,,,,,,,,,,,-35.91553327750584
38067,1268.8666666666666,,,,,,,,,,,,,,,-54.51557366692986
38068,1268.9,,,,,,,,,,,,,,,-76.89041973692262
38069,1268.9333333333334,,,,,,,,,,,,,,,-83.7543992622339
38070,1268.9666666666667,,,,,,,,,,,,,,,-58.44496012605017
38071,1269,,,,,,,,,,,,,,,-30.196920809799252
38072,1269.0333333333333,,,,,,,,,,,,,,,-13.934386893880388
38073,1269.0666666666666,,,,,,,,,,,,,,,26.564773962894684
38074,1269.1,,,,,,,,,,,,,,,40.34202976768129
38075,1269.1333333333332,,,,,,,,,,,,,,,71.40854688360396
38076,1269.1666666666667,,,,,,,,,,,,,,,86.18442336457787
38077,1269.2,,,,,,,,,,,,,,,96.44923721336797
38078,1269.2333333333333,,,,,,,,,,,,,,,97.66789901167897
38079,1269.2666666666667,,,,,,,,,,,,,,,84.69068317237786
38080,1269.3,,,,,,,,,,,,,,,54.49655932726102
38081,1269.3333333333333,,,,,,,,,,,,,,,32.836278458195224
38082,1269.3666666666666,,,,,,,,,,,,,,,0.6311986255722899
38083,1269.4,,,,,,,,,,,,,,,-37.6693054970778
38084,1269.4333333333334,,,,,,,,,,,,,,,-78.63604310413497
38085,1269.4666666666667,,,,,,,,,,,,,,,-98.5611917573978
38086,1269.5,,,,,,,,,,,,,,,-110.49070363989338
38087,1269.5333333333333,,,,,,,,,,,,,,,-112.50679598440799
38088,1269.5666666666666,,,,,,,,,,,,,,,-93.58486453966326
38089,1269.6,,,,,,,,,,,,,,,-58.58925746303485
38090,1269.6333333333332,,,,,,,,,,,,,,,-54.1844264616146
38091,1269.6666666666667,,,,,,,,,,,,,,,-18.356789415572564
38092,1269.7,,,,,,,,,,,,,,,-7.6276248662147275
38093,1269.7333333333333,,,,,,,,,,,,,,,16.391931205426854
38094,1269.7666666666667,,,,,,,,,,,,,,,46.026721010182165
38095,1269.8,,,,,,,,,,,,,,,68.88756671584007
38096,1269.8333333333333,,,,,,,,,,,,,,,85.15154624740335
38097,1269.8666666666666,,,,,,,,,,,,,,,87.40034012195711
38098,1269.9,,,,,,,,,,,,,,,71.31437823477468
38099,1269.9333333333334,,,,,,,,,,,,,,,39.13163181898213
38100,1269.9666666666667,,,,,,,,,,,,,,,-4.047535009417221
38101,1270,,,,,,,,,,,,,,,-23.21267111133461
38102,1270.0333333333333,,,,,,,,,,,,,,,-42.04014636989968
38103,1270.0666666666666,,,,,,,,,,,,,,,-52.200720066919466
38104,1270.1,,,,,,,,,,,,,,,-57.755388463450274
38105,1270.1333333333332,,,,,,,,,,,,,,,-52.03534124997008
38106,1270.1666666666667,,,,,,,,,,,,,,,-34.653852128126196
38107,1270.2,,,,,,,,,,,,,,,-18.14759059571808
38108,1270.2333333333333,,,,,,,,,,,,,,,-1.0757861892352572
38109,1270.2666666666667,,,,,,,,,,,,,,,34.1934615516962
38110,1270.3,,,,,,,,,,,,,,,67.92706283616383
38111,1270.3333333333333,,,,,,,,,,,,,,,88.31971660255813
38112,1270.3666666666666,,,,,,,,,,,,,,,110.66484925318203
38113,1270.4,,,,,,,,,,,,,,,118.02797180490246
38114,1270.4333333333334,,,,,,,,,,,,,,,116.0484845255985
38115,1270.4666666666667,,,,,,,,,,,,,,,113.56939974168944
38116,1270.5,,,,,,,,,,,,,,,82.26370071842489
38117,1270.5333333333333,,,,,,,,,,,,,,,72.48539294653297
38118,1270.5666666666666,,,,,,,,,,,,,,,16.56990951612247
38119,1270.6,,,,,,,,,,,,,,,-16.282241245724027
38120,1270.6333333333332,,,,,,,,,,,,,,,-45.6142231247608
38121,1270.6666666666667,,,,,,,,,,,,,,,-72.830241390974
38122,1270.7,,,,,,,,,,,,,,,-91.45699932520165
38123,1270.7333333333333,,,,,,,,,,,,,,,-80.41123353935343
38124,1270.7666666666667,,,,,,,,,,,,,,,-65.95511166880233
38125,1270.8,,,,,,,,,,,,,,,-52.57700940939388
38126,1270.8333333333333,,,,,,,,,,,,,,,-40.23867809746539
38127,1270.8666666666666,,,,,,,,,,,,,,,-7.036180253696017
38128,1270.9,,,,,,,,,,,,,,,21.570879519605892
38129,1270.9333333333334,,,,,,,,,,,,,,,55.017558626804714
38130,1270.9666666666667,,,,,,,,,,,,,,,77.24712768307361
38131,1271,,,,,,,,,,,,,,,109.08917488275898
38132,1271.0333333333333,,,,,,,,,,,,,,,122.90040466826892
38133,1271.0666666666666,,,,,,,,,,,,,,,111.56171680699505
38134,1271.1,,,,,,,,,,,,,,,112.89366287663022
38135,1271.1333333333332,,,,,,,,,,,,,,,103.15214313817972
38136,1271.1666666666667,,,,,,,,,,,,,,,65.10655466940713
38137,1271.2,,,,,,,,,,,,,,,36.75725139118982
38138,1271.2333333333333,,,,,,,,,,,,,,,5.202492783817196
38139,1271.2666666666667,,,,,,,,,,,,,,,-43.567350822881934
38140,1271.3,,,,,,,,,,,,,,,-52.84751915734205
38141,1271.3333333333333,,,,,,,,,,,,,,,-63.68156352542078
38142,1271.3666666666666,,,,,,,,,,,,,,,-45.12858894699612
38143,1271.4,,,,,,,,,,,,,,,-30.664500050831347
38144,1271.4333333333334,,,,,,,,,,,,,,,-10.147054244388002
38145,1271.4666666666667,,,,,,,,,,,,,,,14.147618649715985
38146,1271.5,,,,,,,,,,,,,,,47.17888405268303
38147,1271.5333333333333,,,,,,,,,,,,,,,66.60625946381076
38148,1271.5666666666666,,,,,,,,,,,,,,,125.76033918327468
38149,1271.6,,,,,,,,,,,,,,,120.07254965049097
38150,1271.6333333333332,,,,,,,,,,,,,,,131.15027253825824
38151,1271.6666666666667,,,,,,,,,,,,,,,137.2808447558713
38152,1271.7,,,,,,,,,,,,,,,122.61876491339825
38153,1271.7333333333333,,,,,,,,,,,,,,,102.69133111852834
38154,1271.7666666666667,,,,,,,,,,,,,,,57.230451530912354
38155,1271.8,,,,,,,,,,,,,,,44.96327620200186
38156,1271.8333333333333,,,,,,,,,,,,,,,12.824747947627838
38157,1271.8666666666666,,,,,,,,,,,,,,,-38.44749332802388
38158,1271.9,,,,,,,,,,,,,,,-61.51318073665284
38159,1271.9333333333334,,,,,,,,,,,,,,,-74.04605584453206
38160,1271.9666666666667,,,,,,,,,,,,,,,-66.52485476119948
38161,1272,,,,,,,,,,,,,,,-68.36909179452262
38162,1272.0333333333333,,,,,,,,,,,,,,,-39.38640489590572
38163,1272.0666666666666,,,,,,,,,,,,,,,-5.456652743805753
38164,1272.1,,,,,,,,,,,,,,,31.974800629720935
38165,1272.1333333333332,,,,,,,,,,,,,,,52.07499071614082
38166,1272.1666666666667,,,,,,,,,,,,,,,71.94866139319997
38167,1272.2,,,,,,,,,,,,,,,80.3167227977964
38168,1272.2333333333333,,,,,,,,,,,,,,,76.66640359801568
38169,1272.2666666666667,,,,,,,,,,,,,,,71.1890658021766
38170,1272.3,,,,,,,,,,,,,,,65.65451137761981
38171,1272.3333333333333,,,,,,,,,,,,,,,59.36699753478002
38172,1272.3666666666666,,,,,,,,,,,,,,,46.468212033970524
38173,1272.4,,,,,,,,,,,,,,,22.239461294533925
38174,1272.4333333333334,,,,,,,,,,,,,,,-3.457622440603313
38175,1272.4666666666667,,,,,,,,,,,,,,,-17.031550524919126
38176,1272.5,,,,,,,,,,,,,,,-29.72350399269545
38177,1272.5333333333333,,,,,,,,,,,,,,,-68.99295448197607
38178,1272.5666666666666,,,,,,,,,,,,,,,-75.01974213804972
38179,1272.6,,,,,,,,,,,,,,,-112.07768155055074
38180,1272.6333333333332,,,,,,,,,,,,,,,-119.7790572561134
38181,1272.6666666666667,,,,,,,,,,,,,,,-126.47099833972382
38182,1272.7,,,,,,,,,,,,,,,-133.69928738999602
38183,1272.7333333333333,,,,,,,,,,,,,,,-150.68663714564136
38184,1272.7666666666667,,,,,,,,,,,,,,,-167.70488141941863
38185,1272.8,,,,,,,,,,,,,,,173.10328272970247
38186,1272.8333333333333,,,,,,,,,,,,,,,166.98122743010387
38187,1272.8666666666666,,,,,,,,,,,,,,,167.7151827456496
38188,1272.9,,,,,,,,,,,,,,,-131.6001439303242
38189,1272.9333333333334,,,,,,,,,,,,,,,-116.51349353599129
38190,1272.9666666666667,,,,,,,,,,,,,,,-78.2206339684757
38191,1273,,,,,,,,,,,,,,,-39.06440719867177
38192,1273.0333333333333,,,,,,,,,,,,,,,-18.324233438295884
38193,1273.0666666666666,,,,,,,,,,,,,,,-1.0766932914017329
38194,1273.1,,,,,,,,,,,,,,,12.144331784566452
38195,1273.1333333333332,,,,,,,,,,,,,,,38.49060929572913
